t_h,xmeas_7,xmeas_9,xmeas_10,xmeas_23,xmeas_25,xmv_6
0.756,2719.3166329318856,120.24715655453086,0.34460882173851615,31.398672906758495,26.449107303083938,41.49166329318856
0.759,2719.649004925043,120.23940347141664,0.3444809040358879,31.398672906758495,26.449107303083938,41.52490049250429
0.762,2719.9670279484317,120.24422925727944,0.34427410253734975,31.398672906758495,26.449107303083938,41.55670279484317
0.765,2720.521327667091,120.25011164526963,0.3443202795996945,31.398672906758495,26.449107303083938,41.61213276670911
0.768,2720.3462308615735,120.25538305895421,0.3481345124318938,31.398672906758495,26.449107303083938,41.594623086157355
0.771,2720.414060400512,120.25099828089942,0.3421919873171272,31.398672906758495,26.449107303083938,41.6014060400512
0.773,2720.723168649057,120.26213312550809,0.34749229718075025,31.398672906758495,26.449107303083938,41.63231686490568
0.776,2720.7532868211174,120.25290424829224,0.34738664500952643,31.398672906758495,26.449107303083938,41.63532868211174
0.779,2721.4009819077587,120.23306278925881,0.34363217917180827,31.398672906758495,26.449107303083938,41.700098190775876
0.782,2722.0745604624417,120.2528987181382,0.3486054650344326,31.398672906758495,26.449107303083938,41.76745604624417
0.785,2722.180945003718,120.25268777432427,0.3432090098402126,31.398672906758495,26.449107303083938,41.77809450037181
0.788,2722.63019805922,120.26274922336475,0.34389015505814113,31.398672906758495,26.449107303083938,41.82301980592202
0.79,2722.597313406612,120.25098559727887,0.3467035551209426,31.398672906758495,26.449107303083938,41.819731340661214
0.793,2722.61439841548,120.25442016401158,0.3486153701773325,31.398672906758495,26.449107303083938,41.82143984154801
0.796,2723.194025755627,120.24561324886488,0.3475161089600864,31.398672906758495,26.449107303083938,41.87940257556271
0.799,2723.151443612601,120.26484537841539,0.34763364586921164,31.398672906758495,26.449107303083938,41.875144361260084
0.802,2724.274431168345,120.25558593803598,0.3467936047182407,31.051486597223974,27.61830751222037,41.987443116834505
0.805,2723.847034704361,120.28440041538319,0.3475036046815487,31.051486597223974,27.61830751222037,41.94470347043608
0.807,2724.002609251101,120.26192660820102,0.3490747037931211,31.051486597223974,27.61830751222037,41.96026092511012
0.81,2724.5780181277755,120.27449605774737,0.34765538655672,31.051486597223974,27.61830751222037,42.017801812777556
0.813,2724.613214923093,120.27518747660795,0.34522378377219143,31.051486597223974,27.61830751222037,42.0213214923093
0.816,2725.3124267206313,120.28427303661927,0.3478728874766108,31.051486597223974,27.61830751222037,42.09124267206313
0.819,2725.4819766646688,120.27204243687926,0.3465053018076037,31.051486597223974,27.61830751222037,42.10819766646688
0.822,2725.4364493395883,120.25881053178202,0.3467373004358389,31.051486597223974,27.61830751222037,42.10364493395883
0.824,2726.18634397238,120.27968868056887,0.3485707950710222,31.051486597223974,27.61830751222037,42.17863439723802
0.827,2726.0398378381697,120.28421468622994,0.3467325241903501,31.051486597223974,27.61830751222037,42.16398378381697
0.83,2726.8022979795846,120.26516814125925,0.3497474602918791,31.051486597223974,27.61830751222037,42.24022979795846
0.833,2727.288917363236,120.28297136016903,0.35170014853069237,31.051486597223974,27.61830751222037,42.28889173632361
0.836,2727.4879568175415,120.28781315390783,0.3498321391469842,31.051486597223974,27.61830751222037,42.308795681754155
0.839,2727.7286547207655,120.26004856294388,0.35048728351543007,31.051486597223974,27.61830751222037,42.33286547207655
0.841,2727.6122045658003,120.26592100280791,0.3495117627758003,31.051486597223974,27.61830751222037,42.321220456580036
0.844,2727.88215740617,120.2799841490506,0.34964702970883726,31.051486597223974,27.61830751222037,42.34821574061699
0.847,2728.434606103375,120.27904205604338,0.35303719794741834,31.051486597223974,27.61830751222037,42.40346061033748
0.85,2728.9490218900555,120.27334060861125,0.34958497355559265,31.051486597223974,27.61830751222037,42.45490218900555
0.853,2728.82982870725,120.28308951623035,0.3513970453204474,31.051486597223974,27.61830751222037,42.44298287072498
0.856,2729.297119898945,120.27866684429165,0.3508562438663977,31.051486597223974,27.61830751222037,42.48971198989449
0.858,2729.2845738984756,120.27147909122397,0.3525765079937339,31.051486597223974,27.61830751222037,42.48845738984757
0.861,2729.338520499583,120.27312899529473,0.3532573964511174,31.051486597223974,27.61830751222037,42.4938520499583
0.864,2730.2149180287133,120.27825964172281,0.34954129793021566,31.051486597223974,27.61830751222037,42.581491802871334
0.867,2730.410462880648,120.26713283154568,0.35444905317617487,31.051486597223974,27.61830751222037,42.60104628806481
0.87,2731.4404271900707,120.27001212242332,0.3483590648406844,31.051486597223974,27.61830751222037,42.70404271900708
0.872,2731.1513408832334,120.28328766045087,0.3497786959473796,31.051486597223974,27.61830751222037,42.67513408832334
0.875,2731.639967970564,120.27899758089592,0.35606382478875187,31.051486597223974,27.61830751222037,42.723996797056415
0.878,2731.677723742907,120.2961856062574,0.35091170501417723,31.051486597223974,27.61830751222037,42.727772374290694
0.881,2732.4758199310145,120.2951079621596,0.35365958954591314,31.051486597223974,27.61830751222037,42.80758199310145
0.884,2732.5506486323984,120.27610972369031,0.35564523950867794,31.051486597223974,27.61830751222037,42.81506486323984
0.887,2733.1231957551545,120.27961177294995,0.3521833968719992,31.051486597223974,27.61830751222037,42.87231957551545
0.889,2732.58785190985,120.27806833108069,0.35260267374872806,31.051486597223974,27.61830751222037,42.81878519098501
0.892,2733.054160142471,120.26860445442229,0.3511827758718111,31.051486597223974,27.61830751222037,42.86541601424712
0.895,2733.9217565097733,120.26904565899508,0.35641145859848866,31.051486597223974,27.61830751222037,42.95217565097734
0.898,2733.4102882406582,120.26970751661493,0.35285925034694393,31.051486597223974,27.61830751222037,42.901028824065826
0.901,2733.909491984365,120.25785451017695,0.35067762259959895,30.343472664306468,27.166246567925256,42.95094919843651
0.904,2734.993175134763,120.28261346252391,0.35299170122249196,30.343472664306468,27.166246567925256,43.05931751347631
0.906,2734.4465739482525,120.26778942379943,0.3554737389362021,30.343472664306468,27.166246567925256,43.00465739482526
0.909,2734.9782240184622,120.25733050128078,0.3546930807764631,30.343472664306468,27.166246567925256,43.057822401846224
0.912,2735.1608442964016,120.27938847505575,0.35638326692732153,30.343472664306468,27.166246567925256,43.07608442964016
0.915,2735.3413703775273,120.27444361440095,0.3591205168097868,30.343472664306468,27.166246567925256,43.09413703775273
0.918,2735.500424365922,120.27281320540735,0.35591084583435756,30.343472664306468,27.166246567925256,43.11004243659219
0.921,2735.6565298812734,120.28475772045613,0.35752623136089495,30.343472664306468,27.166246567925256,43.12565298812734
0.923,2736.532519785443,120.276116518196,0.355615078392563,30.343472664306468,27.166246567925256,43.213251978544314
0.926,2737.173201461896,120.27700892048591,0.35638991655175406,30.343472664306468,27.166246567925256,43.27732014618961
0.929,2736.851723373249,120.26912218380653,0.35346331255962105,30.343472664306468,27.166246567925256,43.24517233732492
0.932,2737.573440546225,120.2661701642069,0.3574369178035015,30.343472664306468,27.166246567925256,43.317344054622495
0.935,2737.699756151098,120.27356892767885,0.356111750686537,30.343472664306468,27.166246567925256,43.3299756151098
0.938,2737.8930283464883,120.27078291316867,0.3578249040209642,30.343472664306468,27.166246567925256,43.34930283464884
0.94,2738.086134979165,120.28856633527471,0.35721674438855616,30.343472664306468,27.166246567925256,43.368613497916485
0.943,2738.3470637951964,120.27090799415721,0.35811989242482223,30.343472664306468,27.166246567925256,43.39470637951964
0.946,2738.4401213927104,120.2755112928625,0.3605748775804902,30.343472664306468,27.166246567925256,43.40401213927104
0.949,2739.4457139724004,120.27832350287035,0.3555059588357722,30.343472664306468,27.166246567925256,43.50457139724004
0.952,2740.0440587382664,120.27527709265178,0.3587005133110133,30.343472664306468,27.166246567925256,43.56440587382664
0.955,2740.10399330047,120.2722523210634,0.35651570385558085,30.343472664306468,27.166246567925256,43.570399330046996
0.957,2740.1750731705138,120.28553332220386,0.3579726565147279,30.343472664306468,27.166246567925256,43.57750731705138
0.96,2740.819157692193,120.27470197603687,0.35972874324465415,30.343472664306468,27.166246567925256,43.64191576921932
0.963,2740.4068156653148,120.2764279067184,0.3562830152110663,30.343472664306468,27.166246567925256,43.60068156653148
0.966,2740.624854810003,120.27666884727427,0.35905156267842736,30.343472664306468,27.166246567925256,43.6224854810003
0.969,2741.6490517004777,120.29139557109116,0.3594365678545095,30.343472664306468,27.166246567925256,43.72490517004777
0.972,2741.865221569078,120.27660454748413,0.35669664452400324,30.343472664306468,27.166246567925256,43.746522156907815
0.975,2742.0424197176794,120.2781996806103,0.3598083223466034,30.343472664306468,27.166246567925256,43.764241971767945
0.977,2742.408667535999,120.25576293470772,0.35815308657441164,30.343472664306468,27.166246567925256,43.800866753599905
0.98,2742.3490032354302,120.27309299755659,0.36217243435942725,30.343472664306468,27.166246567925256,43.794900323543025
0.983,2742.9440542547472,120.25932800224867,0.36180080778030765,30.343472664306468,27.166246567925256,43.854405425474724
0.986,2744.061617235633,120.28044990053635,0.35866249405514955,30.343472664306468,27.166246567925256,43.96616172356331
0.989,2743.4616581132573,120.27228198145954,0.3617060533639423,30.343472664306468,27.166246567925256,43.90616581132573
0.991,2743.8358197267617,120.26360716095142,0.3625365815600573,30.343472664306468,27.166246567925256,43.94358197267617
0.994,2744.5554192186705,120.29206910749963,0.35855491345003926,30.343472664306468,27.166246567925256,44.015541921867054
0.997,2744.5388751909245,120.25376506973896,0.36450140629352623,30.343472664306468,27.166246567925256,44.01388751909245
1.0,2744.871944086658,120.25465525188302,0.3617634439454774,30.343472664306468,27.166246567925256,44.0471944086658
1.003,2745.703061387074,120.2661897090087,0.3594772795209409,30.302566760634164,28.206506027929002,44.13030613870738
1.006,2745.9043304990973,120.2645667869082,0.36390076912889446,30.302566760634164,28.206506027929002,44.150433049909736
1.009,2746.485133077951,120.26493486604059,0.36580249252603503,30.302566760634164,28.206506027929002,44.208513307795116
1.011,2746.573470370611,120.25927635119139,0.36415740258742063,30.302566760634164,28.206506027929002,44.21734703706112
1.014,2746.764641490655,120.28827405109112,0.36183926138034894,30.302566760634164,28.206506027929002,44.23646414906549
1.017,2746.8242803965645,120.25178777722833,0.3648224930365037,30.302566760634164,28.206506027929002,44.24242803965645
1.02,2747.6814274695034,120.26076124923769,0.36188174158665043,30.302566760634164,28.206506027929002,44.32814274695035
1.023,2748.175235947996,120.28617740519172,0.3624536417053599,30.302566760634164,28.206506027929002,44.377523594799605
1.026,2748.012642661947,120.27893888263121,0.365668351088241,30.302566760634164,28.206506027929002,44.36126426619472
1.028,2749.1285323557627,120.26896571193943,0.3645677389688195,30.302566760634164,28.206506027929002,44.47285323557627
1.031,2748.9075301388943,120.26634816062102,0.3675061272920491,30.302566760634164,28.206506027929002,44.45075301388944
1.034,2749.1363803768936,120.27079429931236,0.3646877674585848,30.302566760634164,28.206506027929002,44.47363803768936
1.037,2749.2500217809943,120.26722223272728,0.36229708914962055,30.302566760634164,28.206506027929002,44.485002178099435
1.04,2749.8632981020523,120.26261010442748,0.3634332972368585,30.302566760634164,28.206506027929002,44.546329810205236
1.043,2749.850133288925,120.25847407424656,0.3658190937394481,30.302566760634164,28.206506027929002,44.5450133288925
1.045,2751.130697860265,120.25292715085449,0.36308864926775036,30.302566760634164,28.206506027929002,44.67306978602652
1.048,2750.97742425784,120.26669157555031,0.3646784059884953,30.302566760634164,28.206506027929002,44.65774242578401
1.051,2751.5821748296175,120.26198069938125,0.36646397907580314,30.302566760634164,28.206506027929002,44.718217482961755
1.054,2751.672718417268,120.25999692244405,0.36433040009131473,30.302566760634164,28.206506027929002,44.72727184172678
1.057,2752.009204571351,120.25494269188515,0.36650303545409496,30.302566760634164,28.206506027929002,44.76092045713509
1.06,2752.58923744733,120.25707723721021,0.36681899908661375,30.302566760634164,28.206506027929002,44.81892374473301
1.062,2752.6193418804037,120.24272910681252,0.3662108304102349,30.302566760634164,28.206506027929002,44.82193418804037
1.065,2752.711291904579,120.26640944271189,0.36803110761794766,30.302566760634164,28.206506027929002,44.8311291904579
1.068,2753.282410507672,120.26483999585581,0.36597435986532556,30.302566760634164,28.206506027929002,44.888241050767206
1.071,2753.132283620785,120.2482458061916,0.36828178081792173,30.302566760634164,28.206506027929002,44.87322836207851
1.074,2754.387524188309,120.26698933927814,0.3664376474040727,30.302566760634164,28.206506027929002,44.99875241883088
1.077,2754.0378621444956,120.25138007654934,0.3686429093582994,30.302566760634164,28.206506027929002,44.96378621444957
1.079,2754.7945147453697,120.26990620028792,0.36836587773326596,30.302566760634164,28.206506027929002,45.039451474536975
1.082,2754.6848666756296,120.2499458464904,0.37059784115709576,30.302566760634164,28.206506027929002,45.02848666756296
1.085,2755.300894662087,120.24314453930191,0.3677602519408667,30.302566760634164,28.206506027929002,45.09008946620871
1.088,2755.466249452517,120.23983828196008,0.36928974017228966,30.302566760634164,28.206506027929002,45.10662494525169
1.091,2755.768304392895,120.25027261274124,0.3679276267888206,30.302566760634164,28.206506027929002,45.13683043928951
1.094,2755.922466894112,120.25470950970913,0.3693775318314133,30.302566760634164,28.206506027929002,45.1522466894112
1.096,2756.8627488658935,120.24800597982417,0.3701578796447572,30.302566760634164,28.206506027929002,45.246274886589354
1.099,2757.062051603227,120.26210514661192,0.3693359277025371,30.302566760634164,28.206506027929002,45.266205160322684
1.102,2757.5762815079665,120.23513355096298,0.37088658104005423,30.008721026304308,28.73062054622129,45.31762815079666
1.105,2757.5946648804606,120.24054918768786,0.3685840577398825,30.008721026304308,28.73062054622129,45.31946648804607
1.108,2758.131588386843,120.24987600418041,0.3696946912712019,30.008721026304308,28.73062054622129,45.37315883868429
1.111,2758.5286741994146,120.25361276317756,0.3731450629327432,30.008721026304308,28.73062054622129,45.41286741994146
1.113,2758.43073032937,120.24415018324662,0.372889789396481,30.008721026304308,28.73062054622129,45.403073032936994
1.116,2759.581785747017,120.2356732220403,0.37109261064189014,30.008721026304308,28.73062054622129,45.5181785747017
1.119,2759.997306841421,120.23762779655765,0.3690609261521974,30.008721026304308,28.73062054622129,45.55973068414211
1.122,2759.5466846816307,120.23592896769927,0.37371890442834743,30.008721026304308,28.73062054622129,45.51466846816307
1.125,2760.7944592718995,120.23644107250996,0.37347761553255454,30.008721026304308,28.73062054622129,45.63944592718995
1.128,2760.6268097529455,120.24505176542381,0.37481972944555586,30.008721026304308,28.73062054622129,45.62268097529456
1.13,2760.7308917296914,120.24618771285925,0.3749484607811811,30.008721026304308,28.73062054622129,45.63308917296914
1.133,2761.069335283762,120.23715638085456,0.37078989142658814,30.008721026304308,28.73062054622129,45.666933528376205
1.136,2761.5613701347283,120.24865965542574,0.3723428034384731,30.008721026304308,28.73062054622129,45.71613701347284
1.139,2762.108943730984,120.2467824366786,0.37302286428609305,30.008721026304308,28.73062054622129,45.770894373098386
1.142,2762.275725648244,120.22745854017835,0.37659956028371033,30.008721026304308,28.73062054622129,45.787572564824416
1.145,2762.8333477638002,120.23656865747805,0.37410939824745776,30.008721026304308,28.73062054622129,45.843334776380026
1.147,2763.2770981652584,120.24367071474208,0.37227967781721366,30.008721026304308,28.73062054622129,45.88770981652584
1.15,2763.3460191400745,120.22212584355995,0.374764312717576,30.008721026304308,28.73062054622129,45.89460191400745
1.153,2763.588784727621,120.23149369796658,0.3737997536056708,30.008721026304308,28.73062054622129,45.91887847276208
1.156,2763.889888946491,120.23775291263487,0.3764881174231671,30.008721026304308,28.73062054622129,45.948988894649084
1.159,2764.4316192380948,120.22692997578955,0.37545709231949337,30.008721026304308,28.73062054622129,46.00316192380948
1.162,2765.3843925144065,120.23491717051073,0.3782735349761119,30.008721026304308,28.73062054622129,46.09843925144065
1.165,2765.5338220526314,120.22402507476332,0.3756780680026819,30.008721026304308,28.73062054622129,46.11338220526314
1.167,2765.659206203252,120.24162055322506,0.37592589519007147,30.008721026304308,28.73062054622129,46.12592062032519
1.17,2765.540192579326,120.24167356646683,0.37750707844575465,30.008721026304308,28.73062054622129,46.11401925793258
1.173,2765.8011376523045,120.24863507934501,0.37638753576289935,30.008721026304308,28.73062054622129,46.14011376523045
1.176,2766.817285924587,120.2152864479894,0.3788427472521263,30.008721026304308,28.73062054622129,46.2417285924587
1.179,2767.1863498184994,120.24453205278392,0.3766941254504718,30.008721026304308,28.73062054622129,46.27863498184994
1.181,2767.179548272241,120.24462571555924,0.37781608017394874,30.008721026304308,28.73062054622129,46.27795482722409
1.184,2767.932319610312,120.23433671632922,0.37736412041066353,30.008721026304308,28.73062054622129,46.35323196103119
1.187,2768.55931993293,120.2340822560512,0.37645595941951954,30.008721026304308,28.73062054622129,46.41593199329301
1.19,2768.5480325653593,120.20671265393084,0.37336374003819206,30.008721026304308,28.73062054622129,46.41480325653593
1.193,2769.766510996801,120.2450239913668,0.3794462041447802,30.008721026304308,28.73062054622129,46.536651099680114
1.196,2769.605200232563,120.23177421583691,0.3809223614600029,30.008721026304308,28.73062054622129,46.520520023256324
1.198,2769.705978878737,120.235705666601,0.37674969310305173,30.008721026304308,28.73062054622129,46.5305978878737
1.201,2770.729554435201,120.21501544967984,0.3796553319295407,30.008721026304308,28.73062054622129,46.632955443520096
1.204,2770.3752095835225,120.21505866523083,0.3783887043410919,29.80055455478254,28.95277584350672,46.597520958352256
1.207,2771.0106313420824,120.24054994258245,0.3816415633994674,29.80055455478254,28.95277584350672,46.66106313420825
1.21,2771.148525338661,120.2208401679122,0.38228496480038265,29.80055455478254,28.95277584350672,46.67485253386609
1.213,2771.7767589511336,120.19941155270583,0.3798718571776767,29.80055455478254,28.95277584350672,46.73767589511336
1.216,2772.0958938844205,120.19966903506403,0.380957682318653,29.80055455478254,28.95277584350672,46.76958938844206
1.218,2772.1219458250707,120.20491101139577,0.38087537341374,29.80055455478254,28.95277584350672,46.772194582507076
1.221,2771.761079497089,120.20656140278793,0.38380832803950093,29.80055455478254,28.95277584350672,46.736107949708924
1.224,2772.9793912233877,120.20238357384977,0.38243894676608226,29.80055455478254,28.95277584350672,46.85793912233877
1.227,2773.454399172843,120.21580020158447,0.38135268495922003,29.80055455478254,28.95277584350672,46.90543991728428
1.23,2773.5922534869796,120.21015761158748,0.3834697121817971,29.80055455478254,28.95277584350672,46.919225348697964
1.233,2774.412274529455,120.21901313861487,0.3852269320775204,29.80055455478254,28.95277584350672,47.001227452945486
1.235,2774.9219137170458,120.2182290456557,0.38243812753987483,29.80055455478254,28.95277584350672,47.05219137170458
1.238,2774.926239927163,120.20329821703844,0.38136365870258343,29.80055455478254,28.95277584350672,47.05262399271629
1.241,2775.3707558012966,120.22532762474441,0.3841838054245342,29.80055455478254,28.95277584350672,47.09707558012966
1.244,2775.7573438011023,120.18765937024934,0.3847463780189555,29.80055455478254,28.95277584350672,47.13573438011023
1.247,2775.9049697653977,120.20383614418462,0.38331404082147896,29.80055455478254,28.95277584350672,47.15049697653977
1.25,2776.2030804422625,120.18728949750873,0.3829362742105926,29.80055455478254,28.95277584350672,47.18030804422625
1.252,2777.545404857348,120.20202972242285,0.38169055280459746,29.80055455478254,28.95277584350672,47.31454048573479
1.255,2777.2105869530583,120.18549831110339,0.385377313855922,29.80055455478254,28.95277584350672,47.28105869530583
1.258,2777.8363276258233,120.20190062338428,0.3840110630381667,29.80055455478254,28.95277584350672,47.34363276258233
1.261,2778.176689062323,120.18961382399822,0.3882012019165745,29.80055455478254,28.95277584350672,47.3776689062323
1.264,2778.4771740328615,120.21704862478187,0.3841070008130524,29.80055455478254,28.95277584350672,47.407717403286156
1.267,2778.6815001040727,120.19252617136647,0.38847900659998946,29.80055455478254,28.95277584350672,47.42815001040727
1.269,2779.0028352414433,120.20042088490358,0.38802675278195287,29.80055455478254,28.95277584350672,47.46028352414434
1.272,2779.348762545384,120.18494658156206,0.38584723283001476,29.80055455478254,28.95277584350672,47.494876254538404
1.275,2779.992908003853,120.20015048146371,0.38938865246713633,29.80055455478254,28.95277584350672,47.559290800385284
1.278,2780.596678527345,120.19454475742704,0.38871768295712966,29.80055455478254,28.95277584350672,47.619667852734494
1.281,2781.086982914961,120.1764812844824,0.3872075842357288,29.80055455478254,28.95277584350672,47.668698291496106
1.284,2781.4444366779157,120.17440823268429,0.3891956721934474,29.80055455478254,28.95277584350672,47.70444366779158
1.286,2781.6581234254995,120.1838788301115,0.38740739862285195,29.80055455478254,28.95277584350672,47.72581234254996
1.289,2781.8301791779118,120.18056655120512,0.3908356872677688,29.80055455478254,28.95277584350672,47.74301791779118
1.292,2782.542296938096,120.17577627897217,0.39140797756126056,29.80055455478254,28.95277584350672,47.814229693809615
1.295,2783.437165447385,120.1579918914867,0.3891430558165129,29.80055455478254,28.95277584350672,47.90371654473849
1.298,2784.1497470514537,120.18548909283142,0.39261585437107493,29.80055455478254,28.95277584350672,47.97497470514537
1.301,2783.772701463607,120.1868394071535,0.3901039289637658,29.80055455478254,28.95277584350672,47.93727014636071
1.304,2783.902022078119,120.18749064850626,0.3906637406188776,29.375638391237523,29.106327599223956,47.9502022078119
1.306,2784.623240198823,120.1693703485528,0.3939370110188906,29.375638391237523,29.106327599223956,48.02232401988232
1.309,2784.3451321131824,120.18321604701063,0.3920296945185089,29.375638391237523,29.106327599223956,47.99451321131825
1.312,2785.194556762719,120.17780499394391,0.39166230095556126,29.375638391237523,29.106327599223956,48.079455676271905
1.315,2786.211222638744,120.19157337982246,0.3905441805686191,29.375638391237523,29.106327599223956,48.1811222638744
1.318,2785.8613659218795,120.16295815280321,0.393430138220532,29.375638391237523,29.106327599223956,48.14613659218795
1.321,2786.8067858338877,120.17049339746433,0.3886039227548513,29.375638391237523,29.106327599223956,48.24067858338877
1.323,2786.398415263433,120.1852607238288,0.3976839351114879,29.375638391237523,29.106327599223956,48.1998415263433
1.326,2787.4270891393753,120.15826100580712,0.3916656649486102,29.375638391237523,29.106327599223956,48.302708913937536
1.329,2788.000940507604,120.1597266029267,0.39160511866810527,29.375638391237523,29.106327599223956,48.360094050760395
1.332,2788.100606248806,120.16823205912708,0.39255774483325745,29.375638391237523,29.106327599223956,48.370060624880594
1.335,2788.2665422315986,120.16224732191515,0.39554621517068483,29.375638391237523,29.106327599223956,48.38665422315986
1.338,2789.70440741255,120.15714070827593,0.39365802789150545,29.375638391237523,29.106327599223956,48.53044074125502
1.34,2789.4085783972073,120.15616013303652,0.39123379910103667,29.375638391237523,29.106327599223956,48.50085783972073
1.343,2790.384215833249,120.1660518940546,0.39387301770011696,29.375638391237523,29.106327599223956,48.59842158332491
1.346,2790.8748086575547,120.16819332093804,0.39425814132911147,29.375638391237523,29.106327599223956,48.64748086575547
1.349,2790.5763686649066,120.172892972711,0.3944419807939641,29.375638391237523,29.106327599223956,48.617636866490656
1.352,2791.294192730195,120.15039207969674,0.39717854955545334,29.375638391237523,29.106327599223956,48.689419273019496
1.355,2791.835828903136,120.17098810740136,0.3985704149477303,29.375638391237523,29.106327599223956,48.74358289031362
1.357,2791.8164409352003,120.14786638990738,0.3996265197431212,29.375638391237523,29.106327599223956,48.74164409352003
1.36,2791.7794476742597,120.1566801241919,0.39600181398821654,29.375638391237523,29.106327599223956,48.73794476742597
1.363,2792.101658423368,120.15620506935565,0.395469189713309,29.375638391237523,29.106327599223956,48.7701658423368
1.366,2793.076876074175,120.1566614378469,0.3956924329909004,29.375638391237523,29.106327599223956,48.86768760741749
1.369,2793.2151923249166,120.15830152624987,0.397771974931755,29.375638391237523,29.106327599223956,48.88151923249167
1.372,2794.656764161912,120.1515945401467,0.39856984969431336,29.375638391237523,29.106327599223956,49.02567641619122
1.374,2794.674702829158,120.16831519470416,0.3982165647491036,29.375638391237523,29.106327599223956,49.02747028291579
1.377,2794.7378476997133,120.15388457793061,0.39911170074504415,29.375638391237523,29.106327599223956,49.03378476997133
1.38,2795.402867766609,120.13848537807317,0.4001617493761774,29.375638391237523,29.106327599223956,49.10028677666088
1.383,2796.080661960371,120.14242033794928,0.3994422672517734,29.375638391237523,29.106327599223956,49.16806619603709
1.386,2796.4809698425934,120.14602852965231,0.4004228320683565,29.375638391237523,29.106327599223956,49.20809698425934
1.388,2796.5749992816386,120.15518582739762,0.40051629567981506,29.375638391237523,29.106327599223956,49.21749992816386
1.391,2797.3104321644682,120.14784669551817,0.3979174154379786,29.375638391237523,29.106327599223956,49.29104321644682
1.394,2797.4125538195335,120.12777278025098,0.40218693899170854,29.375638391237523,29.106327599223956,49.301255381953354
1.397,2797.785631120915,120.14530037897109,0.4006092793959845,29.375638391237523,29.106327599223956,49.33856311209148
1.4,2798.410911120334,120.14062478435699,0.4038501404965046,29.375638391237523,29.106327599223956,49.401091112033384
1.403,2798.916521021667,120.14739665060445,0.4010686304470473,28.93858198009469,29.556402975343246,49.451652102166705
1.405,2799.4947255299867,120.13575274502865,0.402276705099632,28.93858198009469,29.556402975343246,49.50947255299867
1.408,2799.1310328034037,120.14739475941538,0.40462292914790754,28.93858198009469,29.556402975343246,49.473103280340375
1.411,2800.607261736282,120.15650471129722,0.40249348930736994,28.93858198009469,29.556402975343246,49.6207261736282
1.414,2800.6180794052025,120.13335753076352,0.4061063644367994,28.93858198009469,29.556402975343246,49.62180794052025
1.417,2800.677373931805,120.12818817287065,0.4047528571626173,28.93858198009469,29.556402975343246,49.62773739318051
1.42,2801.420820656629,120.14152705057067,0.40344403599600404,28.93858198009469,29.556402975343246,49.70208206566291
1.422,2801.665608086527,120.13207062490822,0.4065190405427653,28.93858198009469,29.556402975343246,49.726560808652685
1.425,2802.489838579902,120.12811575927132,0.40395024914244576,28.93858198009469,29.556402975343246,49.8089838579902
1.428,2802.2649875068014,120.13180899216238,0.4016627946605636,28.93858198009469,29.556402975343246,49.78649875068014
1.431,2803.497536138056,120.10895286353562,0.4062748814067292,28.93858198009469,29.556402975343246,49.90975361380562
1.434,2803.347203859744,120.11549490249459,0.40534137597047015,28.93858198009469,29.556402975343246,49.89472038597438
1.437,2804.09390809866,120.11730673188029,0.40425134051357126,28.93858198009469,29.556402975343246,49.969390809866
1.439,2803.5481267388523,120.14226895901588,0.40880521425106664,28.93858198009469,29.556402975343246,49.91481267388523
1.442,2805.2755318902014,120.12170066318505,0.40578155037376173,28.93858198009469,29.556402975343246,50.08755318902014
1.445,2805.2849282263956,120.1290318381486,0.407309545981629,28.93858198009469,29.556402975343246,50.08849282263956
1.448,2805.542945736345,120.12012423105365,0.4060676078645299,28.93858198009469,29.556402975343246,50.11429457363448
1.451,2806.361824651503,120.1239361916677,0.40612687069847675,28.93858198009469,29.556402975343246,50.1961824651503
1.454,2806.6956331488827,120.13948296525831,0.4063886911393327,28.93858198009469,29.556402975343246,50.229563314888274
1.456,2807.4522358914396,120.12640180098028,0.4077319246237439,28.93858198009469,29.556402975343246,50.305223589143964
1.459,2807.222122653315,120.13032576377722,0.4069109271482294,28.93858198009469,29.556402975343246,50.28221226533152
1.462,2807.74648648819,120.12411261600296,0.4086127533924532,28.93858198009469,29.556402975343246,50.334648648819
1.465,2807.9773653816314,120.11667451660632,0.4100131152348029,28.93858198009469,29.556402975343246,50.357736538163145
1.468,2808.942762193049,120.1129628908071,0.41226280098696294,28.93858198009469,29.556402975343246,50.4542762193049
1.471,2808.9316892960665,120.11643491524383,0.41250412080340965,28.93858198009469,29.556402975343246,50.45316892960665
1.473,2810.241520603452,120.11799989289764,0.4114433964202814,28.93858198009469,29.556402975343246,50.584152060345204
1.476,2810.495046925343,120.09557781588657,0.4093075754496962,28.93858198009469,29.556402975343246,50.609504692534315
1.479,2810.7454610938034,120.10292910976634,0.4115339090968974,28.93858198009469,29.556402975343246,50.634546109380345
1.482,2811.382349301864,120.12329870027308,0.41124889710523677,28.93858198009469,29.556402975343246,50.6982349301864
1.485,2811.3468944044344,120.09023942798277,0.41201721594604224,28.93858198009469,29.556402975343246,50.69468944044344
1.487,2811.401390703216,120.11607215201408,0.40939145772517227,28.93858198009469,29.556402975343246,50.70013907032158
1.49,2812.369147491265,120.09275793015829,0.4121030549633119,28.93858198009469,29.556402975343246,50.796914749126486
1.493,2812.4359006061645,120.08854890921583,0.41279087289125965,28.93858198009469,29.556402975343246,50.80359006061646
