t_h,XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),XMV(12),deriv_norm,YY[0],YY[1],YY[2],YY[3],YY[4],YY[5],YY[6],YY[7],YY[8],YY[9],YY[27],YY[28],YY[29],YY[30],YY[31],YY[32],YY[33],YY[34]
0.108000,0.237583,3635.327616,4555.056915,9.341746,27.084327,42.714299,2695.626770,70.601207,120.134172,0.330372,80.140747,49.981722,2625.026019,24.460101,50.780128,3091.808100,22.198126,65.932134,229.923940,341.620437,94.603011,77.294141,63.052630,53.979707,23.842954,61.301921,22.210000,39.122677,38.081722,47.280128,47.445735,41.105813,18.113491,50.000000,1.436072e3,1.071631e1,4.668037e0,7.715098e0,4.099980e-1,2.287952e1,2.944207e0,1.483500e2,1.527789e2,2.688805e0,6.340868e1,1.071639e2,3.083567e1,8.725762e1,2.292056e1,6.191349e1,5.773877e0,1.200914e1,5.601349e0
0.109000,0.241998,3681.806205,4514.149784,9.368763,26.837527,41.891698,2695.752843,71.300030,120.136798,0.326344,80.139026,51.074771,2624.576822,24.822007,52.197389,3092.183622,22.810225,65.901576,229.280140,342.019944,94.610059,77.303575,63.052630,53.979707,23.493543,61.301921,22.210000,39.135284,39.174771,48.697389,47.445735,41.105813,18.113491,50.000000,9.505164e2,1.071599e1,4.668110e0,7.714807e0,4.098571e-1,2.287949e1,2.944188e0,1.483508e2,1.527782e2,2.688892e0,6.340954e1,1.071660e2,3.083538e1,8.726037e1,2.292183e1,6.191449e1,5.773678e0,1.200869e1,5.601108e0
0.110000,0.238364,3635.757937,4503.240211,9.392276,26.895471,42.592502,2696.181496,71.409144,120.146462,0.330303,80.113725,50.872688,2625.261587,25.462302,48.894663,3091.860210,23.449992,65.905564,229.699081,341.111469,94.598319,77.291136,63.052630,53.979707,23.438986,61.301921,22.210000,39.178150,38.972688,45.394663,47.445735,41.105813,18.113491,50.000000,1.189401e3,1.071564e1,4.668172e0,7.714492e0,4.097143e-1,2.287941e1,2.944165e0,1.483516e2,1.527774e2,2.688979e0,6.341039e1,1.071681e2,3.083508e1,8.726308e1,2.292309e1,6.191665e1,5.773629e0,1.200826e1,5.600872e0
0.111000,0.237958,3669.870314,4502.390697,9.391973,26.881719,42.000850,2696.039561,72.225419,120.154086,0.326339,80.135918,49.970863,2624.722730,25.554420,48.976219,3091.903920,22.860852,65.909962,227.839082,341.817898,94.618731,77.292762,63.052630,53.979707,23.030848,61.301921,22.210000,39.163956,38.070863,45.476219,47.445735,41.105813,18.113491,50.000000,1.109717e3,1.071526e1,4.668226e0,7.714164e0,4.095725e-1,2.287930e1,2.944142e0,1.483523e2,1.527767e2,2.689067e0,6.341133e1,1.071699e2,3.083473e1,8.726568e1,2.292434e1,6.191963e1,5.773688e0,1.200784e1,5.600632e0
0.112000,0.237821,3668.830836,4535.663742,9.347542,26.819380,42.130716,2696.255800,71.545737,120.160611,0.326995,80.136548,49.968210,2625.097264,25.395371,52.542266,3091.577549,22.825301,65.910440,229.559743,341.662102,94.602231,77.294390,63.052630,53.979707,23.370689,61.301921,22.210000,39.185580,38.068210,49.042266,47.445735,41.105813,18.113491,50.000000,5.000110e2,1.071489e1,4.668281e0,7.713837e0,4.094306e-1,2.287917e1,2.944120e0,1.483531e2,1.527760e2,2.689156e0,6.341230e1,1.071715e2,3.083435e1,8.726819e1,2.292556e1,6.192243e1,5.773727e0,1.200740e1,5.600385e0
0.113000,0.240101,3661.327002,4495.121845,9.338671,26.728211,42.476733,2696.556261,71.166968,120.156976,0.326764,80.146520,51.460617,2625.514673,25.239410,51.665427,3092.554956,23.561176,65.922825,229.219620,341.363887,94.609757,77.311958,63.052630,53.979707,23.560073,61.301921,22.210000,39.215626,39.560617,48.165427,47.445735,41.105813,18.113491,50.000000,1.581041e3,1.071452e1,4.668343e0,7.713512e0,4.092860e-1,2.287904e1,2.944100e0,1.483538e2,1.527754e2,2.689247e0,6.341321e1,1.071730e2,3.083396e1,8.727067e1,2.292674e1,6.192481e1,5.773711e0,1.200695e1,5.600138e0
0.114000,0.235556,3658.046313,4514.827507,9.345045,27.022542,41.904409,2696.367462,71.885984,120.154114,0.328333,80.116749,50.037317,2625.094135,25.480065,51.437942,3092.329927,23.581441,65.913287,229.224963,341.237895,94.602246,77.291404,63.052630,53.979707,23.200566,61.301921,22.210000,39.196746,38.137317,47.937942,47.445735,41.105813,18.113491,50.000000,6.852759e2,1.071414e1,4.668404e0,7.713181e0,4.091389e-1,2.287888e1,2.944081e0,1.483546e2,1.527748e2,2.689338e0,6.341407e1,1.071746e2,3.083357e1,8.727312e1,2.292791e1,6.192775e1,5.773770e0,1.200652e1,5.599893e0
0.115000,0.234609,3651.676268,4486.843227,9.346354,26.719303,42.428102,2696.025849,71.499682,120.172981,0.330741,80.128124,50.291520,2625.056624,25.278164,49.967632,3092.583176,23.784081,65.897790,228.533415,341.801314,94.600636,77.298664,63.052630,53.979707,23.393716,61.301921,22.210000,39.162585,38.391520,46.467632,47.445735,41.105813,18.113491,50.000000,3.939156e2,1.071374e1,4.668458e0,7.712835e0,4.089902e-1,2.287869e1,2.944062e0,1.483554e2,1.527742e2,2.689430e0,6.341498e1,1.071760e2,3.083315e1,8.727549e1,2.292906e1,6.193078e1,5.773842e0,1.200608e1,5.599644e0
0.116000,0.238787,3670.904368,4523.231506,9.372284,27.044718,42.282093,2695.849659,71.804909,120.154482,0.328247,80.131691,49.822457,2624.851065,25.321521,49.344531,3092.272656,23.187859,65.911992,228.404658,341.379626,94.605865,77.319678,63.052630,53.979707,23.241103,61.301921,22.210000,39.144966,37.922457,45.844531,47.445735,41.105813,18.113491,50.000000,7.323622e2,1.071335e1,4.668519e0,7.712493e0,4.088400e-1,2.287850e1,2.944045e0,1.483562e2,1.527737e2,2.689523e0,6.341583e1,1.071774e2,3.083273e1,8.727784e1,2.293018e1,6.193342e1,5.773866e0,1.200564e1,5.599395e0
0.117000,0.234907,3672.418113,4472.054844,9.352524,27.012538,42.221313,2696.473301,71.098557,120.169578,0.327118,80.128265,49.221731,2625.090066,25.346393,50.670508,3091.888256,23.071335,65.921938,228.945783,341.487232,94.598869,77.290381,63.052630,53.979707,23.594279,61.301921,22.210000,39.207330,37.321731,47.170508,47.445735,41.105813,18.113491,50.000000,6.764410e2,1.071295e1,4.668579e0,7.712144e0,4.086868e-1,2.287829e1,2.944029e0,1.483570e2,1.527732e2,2.689618e0,6.341661e1,1.071788e2,3.083232e1,8.728017e1,2.293127e1,6.193574e1,5.773850e0,1.200519e1,5.599146e0
0.118000,0.236828,3666.905001,4511.375740,9.266760,26.643428,42.370351,2695.821977,70.677491,120.189193,0.327025,80.138785,50.085143,2624.606465,25.109477,49.029711,3092.202264,23.353860,65.913463,230.265294,341.444673,94.580587,77.296711,63.052630,53.979707,23.804812,61.301921,22.210000,39.142198,38.185143,45.529711,47.445735,41.105813,18.113491,50.000000,4.394826e2,1.071254e1,4.668641e0,7.711790e0,4.085310e-1,2.287805e1,2.944013e0,1.483578e2,1.527727e2,2.689713e0,6.341730e1,1.071802e2,3.083193e1,8.728252e1,2.293233e1,6.193742e1,5.773753e0,1.200474e1,5.598898e0
0.119000,0.239355,3647.052535,4511.256694,9.394680,26.554964,42.224316,2696.021052,70.838573,120.174253,0.328165,80.124200,50.004763,2625.527384,24.905349,49.516051,3092.498515,22.571008,65.892593,229.020409,341.569553,94.601955,77.304607,63.052630,53.979707,23.724271,61.301921,22.210000,39.162105,38.104763,46.016051,47.445735,41.105813,18.113491,50.000000,6.696834e2,1.071212e1,4.668703e0,7.711429e0,4.083734e-1,2.287778e1,2.943995e0,1.483586e2,1.527723e2,2.689809e0,6.341787e1,1.071818e2,3.083157e1,8.728489e1,2.293337e1,6.193903e1,5.773648e0,1.200430e1,5.598656e0
0.120000,0.241099,3695.548213,4539.760208,9.315971,27.362953,42.328055,2695.902910,71.378689,120.165702,0.330513,80.135440,50.571169,2625.473771,25.173371,49.233901,3092.364148,22.595979,65.905426,227.617859,341.577867,94.603912,77.300004,63.052630,53.979707,23.454213,61.301921,22.210000,39.150291,38.671169,45.733901,47.445735,41.105813,18.113491,50.000000,7.801854e1,1.071169e1,4.668758e0,7.711057e0,4.082154e-1,2.287746e1,2.943977e0,1.483594e2,1.527719e2,2.689904e0,6.341841e1,1.071835e2,3.083121e1,8.728724e1,2.293439e1,6.194089e1,5.773578e0,1.200386e1,5.598415e0
0.121000,0.240675,3679.079535,4532.948780,9.410322,27.088936,42.386067,2696.392507,72.094704,120.184464,0.329686,80.133521,51.378728,2625.382318,25.326999,50.271052,3092.270587,22.657357,65.897871,226.165648,341.190737,94.617395,77.288842,63.052630,53.979707,23.096205,61.301921,22.210000,39.199251,39.478728,46.771052,47.445735,41.105813,18.113491,50.000000,3.239932e2,1.071126e1,4.668811e0,7.710680e0,4.080580e-1,2.287712e1,2.943957e0,1.483602e2,1.527716e2,2.690001e0,6.341894e1,1.071852e2,3.083084e1,8.728953e1,2.293539e1,6.194312e1,5.773557e0,1.200343e1,5.598176e0
0.122000,0.239695,3680.334002,4514.884910,9.357419,26.750221,42.313123,2696.619418,71.283500,120.201480,0.328722,80.129395,49.018797,2625.277800,26.038240,48.723281,3091.800519,23.068157,65.895989,228.220760,341.525486,94.593341,77.307057,63.052630,53.979707,23.501808,61.301921,22.210000,39.221942,37.118797,45.223281,47.445735,41.105813,18.113491,50.000000,5.714877e2,1.071082e1,4.668860e0,7.710297e0,4.079012e-1,2.287676e1,2.943937e0,1.483610e2,1.527712e2,2.690097e0,6.341950e1,1.071865e2,3.083044e1,8.729175e1,2.293638e1,6.194615e1,5.773642e0,1.200302e1,5.597937e0
0.123000,0.238917,3637.999114,4531.631099,9.286951,26.766951,42.233174,2696.919262,70.741975,120.177711,0.330053,80.123930,49.089374,2625.787709,25.132301,51.678133,3092.923370,22.702920,65.895495,229.292503,341.502439,94.602689,77.300588,63.052630,53.979707,23.772570,61.301921,22.210000,39.251926,37.189374,48.178133,47.445735,41.105813,18.113491,50.000000,9.288437e2,1.071037e1,4.668905e0,7.709907e0,4.077438e-1,2.287638e1,2.943918e0,1.483618e2,1.527709e2,2.690194e0,6.342009e1,1.071878e2,3.083002e1,8.729389e1,2.293733e1,6.194862e1,5.773657e0,1.200258e1,5.597692e0
0.124000,0.239852,3634.762370,4519.249847,9.378604,27.164192,42.270842,2696.108134,71.266969,120.184062,0.327941,80.138101,50.190689,2625.157561,24.716872,50.218986,3092.800133,23.148173,65.911999,229.490894,341.446222,94.596374,77.305370,63.052630,53.979707,23.510073,61.301921,22.210000,39.170813,38.290689,46.718986,47.445735,41.105813,18.113491,50.000000,1.230875e3,1.070993e1,4.668962e0,7.709530e0,4.075845e-1,2.287599e1,2.943900e0,1.483626e2,1.527707e2,2.690292e0,6.342052e1,1.071891e2,3.082962e1,8.729606e1,2.293825e1,6.194996e1,5.773528e0,1.200213e1,5.597448e0
0.125000,0.239700,3681.311270,4479.803653,9.312066,27.352599,42.131614,2696.318755,72.155367,120.211486,0.329656,80.142747,48.909459,2625.494343,25.196338,50.442271,3092.532292,23.174307,65.901796,226.621334,341.468187,94.595336,77.297343,63.052630,53.979707,23.065874,61.301921,22.210000,39.191875,37.009459,46.942271,47.445735,41.105813,18.113491,50.000000,3.599288e2,1.070949e1,4.669017e0,7.709145e0,4.074222e-1,2.287557e1,2.943881e0,1.483634e2,1.527704e2,2.690391e0,6.342085e1,1.071906e2,3.082925e1,8.729825e1,2.293915e1,6.195138e1,5.773412e0,1.200170e1,5.597211e0
0.126000,0.237559,3662.333316,4481.355018,9.367024,26.950334,42.149954,2696.382824,70.704052,120.200923,0.330180,80.118796,49.838772,2625.323346,24.599402,49.454247,3092.898197,22.837667,65.920858,232.291414,341.886531,94.590510,77.302443,63.052630,53.979707,23.791531,61.301921,22.210000,39.198282,37.938772,45.954247,47.445735,41.105813,18.113491,50.000000,4.800333e2,1.070903e1,4.669064e0,7.708745e0,4.072588e-1,2.287510e1,2.943860e0,1.483642e2,1.527702e2,2.690489e0,6.342113e1,1.071920e2,3.082890e1,8.730044e1,2.294002e1,6.195261e1,5.773273e0,1.200127e1,5.596975e0
0.127000,0.240075,3660.516005,4503.966442,9.423167,26.981297,42.030516,2696.619324,71.709869,120.213275,0.328580,80.127299,49.575111,2625.289295,24.829572,49.344241,3092.564574,22.737797,65.904988,229.359842,341.424531,94.612836,77.286608,63.052630,53.979707,23.288623,61.301921,22.210000,39.221932,37.675111,45.844241,47.445735,41.105813,18.113491,50.000000,4.846647e2,1.070857e1,4.669112e0,7.708347e0,4.070954e-1,2.287460e1,2.943837e0,1.483650e2,1.527701e2,2.690587e0,6.342130e1,1.071934e2,3.082857e1,8.730263e1,2.294088e1,6.195374e1,5.773123e0,1.200085e1,5.596744e0
0.128000,0.239069,3668.546839,4527.700424,9.360181,27.058370,42.738318,2696.764340,71.469716,120.209505,0.329337,80.139099,49.708416,2625.703955,24.925514,48.214753,3092.925383,22.838538,65.900313,229.433158,341.395703,94.593250,77.295775,63.052630,53.979707,23.408700,61.301921,22.210000,39.236434,37.808416,44.714753,47.445735,41.105813,18.113491,50.000000,2.929108e2,1.070809e1,4.669155e0,7.707939e0,4.069323e-1,2.287406e1,2.943811e0,1.483658e2,1.527699e2,2.690685e0,6.342145e1,1.071948e2,3.082824e1,8.730480e1,2.294171e1,6.195504e1,5.772998e0,1.200043e1,5.596515e0
0.129000,0.238393,3643.113318,4510.619464,9.257755,26.804320,42.087686,2696.542498,71.280457,120.220535,0.329961,80.135219,48.834295,2626.006712,24.879701,50.156924,3093.547938,22.215512,65.872680,232.619785,341.922303,94.602690,77.285882,63.052630,53.979707,23.503329,61.301921,22.210000,39.214250,36.934295,46.656924,47.445735,41.105813,18.113491,50.000000,7.210795e2,1.070762e1,4.669195e0,7.707530e0,4.067701e-1,2.287349e1,2.943784e0,1.483666e2,1.527698e2,2.690783e0,6.342156e1,1.071961e2,3.082791e1,8.730694e1,2.294253e1,6.195639e1,5.772882e0,1.200002e1,5.596288e0
0.130000,0.239707,3630.902941,4498.786064,9.345575,26.837076,42.513189,2696.585570,71.438977,120.217313,0.326193,80.126543,50.547516,2625.321930,24.476300,48.259456,3092.810993,23.011101,65.897973,228.677896,341.322503,94.602093,77.292867,63.052630,53.979707,23.424069,61.301921,22.210000,39.218557,38.647516,44.759456,47.445735,41.105813,18.113491,50.000000,6.420001e2,1.070714e1,4.669234e0,7.707120e0,4.066079e-1,2.287289e1,2.943754e0,1.483674e2,1.527698e2,2.690881e0,6.342162e1,1.071974e2,3.082758e1,8.730905e1,2.294331e1,6.195735e1,5.772718e0,1.199960e1,5.596060e0
0.131000,0.238493,3642.603209,4560.262722,9.353329,26.776537,42.039911,2696.614023,71.242129,120.240755,0.329467,80.144085,49.440604,2625.484164,25.066292,49.613979,3092.993119,22.361444,65.892196,229.214859,341.115883,94.592397,77.302667,63.052630,53.979707,23.522493,61.301921,22.210000,39.221402,37.540604,46.113979,47.445735,41.105813,18.113491,50.000000,6.727011e2,1.070667e1,4.669275e0,7.706716e0,4.064461e-1,2.287226e1,2.943724e0,1.483681e2,1.527697e2,2.690979e0,6.342161e1,1.071987e2,3.082726e1,8.731114e1,2.294408e1,6.195869e1,5.772606e0,1.199920e1,5.595838e0
0.132000,0.239629,3652.901622,4499.111938,9.310704,26.836237,42.052456,2696.668079,71.486825,120.221832,0.332246,80.128690,50.104204,2625.305301,24.832426,50.324922,3092.784612,22.779357,65.881439,228.587457,341.616568,94.604540,77.291219,63.052630,53.979707,23.400145,61.301921,22.210000,39.226808,38.204204,46.824922,47.445735,41.105813,18.113491,50.000000,3.721642e2,1.070618e1,4.669307e0,7.706300e0,4.062845e-1,2.287160e1,2.943691e0,1.483689e2,1.527697e2,2.691076e0,6.342163e1,1.072000e2,3.082693e1,8.731317e1,2.294483e1,6.196029e1,5.772530e0,1.199880e1,5.595615e0
0.133000,0.237064,3654.485678,4493.396213,9.347389,27.241940,42.045289,2696.164933,71.969906,120.221447,0.328748,80.121422,50.136425,2625.734406,24.939140,48.469553,3092.346220,22.803682,65.911422,229.204961,341.549546,94.589458,77.304461,63.052630,53.979707,23.158605,61.301921,22.210000,39.176493,38.236425,44.969553,47.445735,41.105813,18.113491,50.000000,5.455545e2,1.070570e1,4.669344e0,7.705894e0,4.061240e-1,2.287092e1,2.943658e0,1.483697e2,1.527697e2,2.691173e0,6.342162e1,1.072012e2,3.082658e1,8.731516e1,2.294555e1,6.196191e1,5.772459e0,1.199840e1,5.595392e0
0.134000,0.235543,3676.042880,4479.178047,9.343070,27.007862,42.353192,2696.940047,70.988272,120.230562,0.331612,80.133140,50.127962,2625.885762,25.360917,48.152263,3093.066949,22.536331,65.888237,230.024158,341.629517,94.608090,77.288331,63.052630,53.979707,23.649422,61.301921,22.210000,39.254005,38.227962,44.652263,47.445735,41.105813,18.113491,50.000000,6.832635e2,1.070522e1,4.669378e0,7.705486e0,4.059632e-1,2.287022e1,2.943625e0,1.483704e2,1.527697e2,2.691271e0,6.342162e1,1.072022e2,3.082622e1,8.731709e1,2.294626e1,6.196381e1,5.772427e0,1.199801e1,5.595171e0
0.135000,0.239168,3674.260726,4502.519939,9.327436,26.554649,42.050822,2696.918661,72.338790,120.230104,0.330692,80.134818,50.673807,2625.793560,25.473416,49.473371,3093.020682,22.111334,65.897757,228.853276,341.776924,94.591373,77.318765,63.052630,53.979707,22.974163,61.301921,22.210000,39.251866,38.773807,45.973371,47.445735,41.105813,18.113491,50.000000,4.959540e2,1.070474e1,4.669411e0,7.705080e0,4.058024e-1,2.286951e1,2.943591e0,1.483712e2,1.527697e2,2.691368e0,6.342160e1,1.072032e2,3.082585e1,8.731896e1,2.294695e1,6.196583e1,5.772415e0,1.199762e1,5.594949e0
0.136000,0.236093,3659.826716,4477.484390,9.280173,26.700414,42.312980,2697.028354,71.318335,120.241010,0.328029,80.137386,50.367075,2625.784285,25.452149,50.519965,3092.987419,22.453210,65.885954,231.549912,341.109932,94.610244,77.301702,63.052630,53.979707,23.484390,61.301921,22.210000,39.262835,38.467075,47.019965,47.445735,41.105813,18.113491,50.000000,4.340375e2,1.070426e1,4.669445e0,7.704675e0,4.056417e-1,2.286879e1,2.943558e0,1.483720e2,1.527698e2,2.691466e0,6.342159e1,1.072041e2,3.082546e1,8.732077e1,2.294762e1,6.196818e1,5.772447e0,1.199724e1,5.594729e0
0.137000,0.239079,3661.428351,4538.133899,9.330969,26.863604,42.004155,2697.000563,72.223792,120.244226,0.324812,80.141777,48.801235,2625.284441,25.575471,49.377983,3093.145205,22.983334,65.898778,229.021785,341.347013,94.575641,77.303079,63.052630,53.979707,23.031661,61.301921,22.210000,39.260056,36.901235,45.877983,47.445735,41.105813,18.113491,50.000000,7.475501e2,1.070377e1,4.669476e0,7.704268e0,4.054809e-1,2.286805e1,2.943525e0,1.483727e2,1.527699e2,2.691563e0,6.342159e1,1.072048e2,3.082504e1,8.732251e1,2.294827e1,6.197072e1,5.772507e0,1.199686e1,5.594507e0
0.138000,0.234440,3671.753131,4510.530967,9.309511,26.665477,42.298660,2697.163141,70.852038,120.250690,0.332180,80.128880,48.574792,2625.226124,24.727696,49.137649,3092.762151,22.939249,65.881919,230.578371,341.209472,94.598501,77.288833,63.052630,53.979707,23.717539,61.301921,22.210000,39.276314,36.674792,45.637649,47.445735,41.105813,18.113491,50.000000,8.048448e2,1.070329e1,4.669510e0,7.703865e0,4.053192e-1,2.286731e1,2.943494e0,1.483734e2,1.527701e2,2.691661e0,6.342156e1,1.072055e2,3.082463e1,8.732421e1,2.294889e1,6.197241e1,5.772459e0,1.199646e1,5.594284e0
0.139000,0.238900,3683.488555,4506.738094,9.395488,27.127062,42.061100,2696.639675,71.999928,120.251326,0.329171,80.149615,49.284409,2625.342449,24.666349,48.895940,3093.508782,22.779708,65.871171,229.428454,341.218235,94.599762,77.314902,63.052630,53.979707,23.143593,61.301921,22.210000,39.223967,37.384409,45.395940,47.445735,41.105813,18.113491,50.000000,5.088124e2,1.070282e1,4.669551e0,7.703469e0,4.051550e-1,2.286656e1,2.943462e0,1.483742e2,1.527702e2,2.691759e0,6.342137e1,1.072064e2,3.082426e1,8.732596e1,2.294947e1,6.197298e1,5.772271e0,1.199606e1,5.594065e0
0.140000,0.234768,3653.322123,4506.817779,9.368586,26.461662,42.466953,2696.958078,71.464336,120.247071,0.330036,80.124852,48.519206,2625.948313,24.390111,49.752376,3093.480092,22.363761,65.892707,231.428254,341.687083,94.610362,77.317224,63.052630,53.979707,23.411389,61.301921,22.210000,39.255808,36.619206,46.252376,47.445735,41.105813,18.113491,50.000000,2.360800e2,1.070234e1,4.669591e0,7.703068e0,4.049891e-1,2.286576e1,2.943429e0,1.483750e2,1.527704e2,2.691856e0,6.342103e1,1.072073e2,3.082394e1,8.732777e1,2.295004e1,6.197334e1,5.772057e0,1.199567e1,5.593854e0
0.141000,0.236744,3663.941336,4512.832523,9.358494,26.887228,42.170762,2696.349953,72.042141,120.278861,0.327852,80.125538,49.871500,2625.869420,24.437597,50.800088,3093.156081,22.693585,65.872539,228.635093,341.533957,94.601237,77.311736,63.052630,53.979707,23.122487,61.301921,22.210000,39.194995,37.971500,47.300088,47.445735,41.105813,18.113491,50.000000,3.355988e2,1.070184e1,4.669623e0,7.702655e0,4.048231e-1,2.286493e1,2.943391e0,1.483757e2,1.527706e2,2.691953e0,6.342061e1,1.072083e2,3.082365e1,8.732960e1,2.295059e1,6.197349e1,5.771818e0,1.199529e1,5.593648e0
0.142000,0.236304,3672.033694,4504.844825,9.394898,26.825127,42.137451,2696.635756,71.030191,120.267605,0.328129,80.142713,48.935019,2625.444576,24.756134,50.127045,3092.711549,23.081415,65.886609,226.906745,341.279766,94.603326,77.284375,63.052630,53.979707,23.628462,61.301921,22.210000,39.223576,37.035019,46.627045,47.445735,41.105813,18.113491,50.000000,6.939546e2,1.070135e1,4.669653e0,7.702244e0,4.046592e-1,2.286406e1,2.943350e0,1.483764e2,1.527709e2,2.692049e0,6.342011e1,1.072092e2,3.082338e1,8.733143e1,2.295113e1,6.197394e1,5.771623e0,1.199493e1,5.593449e0
0.143000,0.239497,3634.286696,4506.917186,9.407486,27.090308,42.491564,2696.654337,71.725396,120.254269,0.330793,80.137261,51.301101,2625.290405,24.694782,50.831967,3092.933856,22.744011,65.890974,228.650225,341.239867,94.607566,77.301079,63.052630,53.979707,23.280860,61.301921,22.210000,39.225434,39.401101,47.331967,47.445735,41.105813,18.113491,50.000000,2.213988e2,1.070084e1,4.669675e0,7.701825e0,4.044975e-1,2.286315e1,2.943306e0,1.483771e2,1.527711e2,2.692143e0,6.341962e1,1.072102e2,3.082310e1,8.733322e1,2.295165e1,6.197457e1,5.771453e0,1.199457e1,5.593251e0
0.144000,0.237174,3669.387843,4521.112106,9.325945,26.905839,42.308092,2697.021941,71.924594,120.279756,0.331450,80.150279,50.563693,2626.351827,25.398388,49.012425,3093.094709,23.223506,65.871568,230.523366,341.536604,94.604894,77.297785,63.052630,53.979707,23.181261,61.301921,22.210000,39.262194,38.663693,45.512425,47.445735,41.105813,18.113491,50.000000,1.102901e3,1.070034e1,4.669699e0,7.701418e0,4.043393e-1,2.286222e1,2.943261e0,1.483778e2,1.527714e2,2.692237e0,6.341913e1,1.072111e2,3.082281e1,8.733495e1,2.295216e1,6.197614e1,5.771408e0,1.199423e1,5.593058e0
0.145000,0.234435,3680.024634,4549.492084,9.379964,27.084238,41.921497,2696.882454,71.424713,120.275052,0.331288,80.142610,49.312034,2626.237321,25.458022,48.770745,3092.486450,22.662848,65.874556,230.332449,341.083121,94.606248,77.290432,63.052630,53.979707,23.431201,61.301921,22.210000,39.248245,37.412034,45.270745,47.445735,41.105813,18.113491,50.000000,7.564847e2,1.069983e1,4.669712e0,7.701004e0,4.041838e-1,2.286128e1,2.943215e0,1.483785e2,1.527717e2,2.692331e0,6.341876e1,1.072117e2,3.082246e1,8.733653e1,2.295266e1,6.197865e1,5.771487e0,1.199390e1,5.592862e0
0.146000,0.236644,3658.884570,4484.119621,9.249229,26.853403,42.085608,2696.857523,71.522612,120.251075,0.330985,80.115267,49.148836,2625.897985,25.103033,49.194686,3093.059801,22.329339,65.875414,229.338390,341.406637,94.602565,77.304955,63.052630,53.979707,23.382252,61.301921,22.210000,39.245752,37.248836,45.694686,47.445735,41.105813,18.113491,50.000000,5.620081e2,1.069934e1,4.669731e0,7.700605e0,4.040298e-1,2.286034e1,2.943170e0,1.483792e2,1.527720e2,2.692424e0,6.341844e1,1.072123e2,3.082207e1,8.733802e1,2.295312e1,6.198064e1,5.771503e0,1.199356e1,5.592660e0
0.147000,0.238070,3670.655150,4503.057216,9.313428,27.031897,42.925166,2696.673709,71.015163,120.278771,0.326608,80.129104,50.670039,2625.959182,24.558442,49.368868,3093.191004,22.517614,65.879966,228.799770,341.425977,94.594783,77.297294,63.052630,53.979707,23.635976,61.301921,22.210000,39.227371,38.770039,45.868868,47.445735,41.105813,18.113491,50.000000,3.578929e2,1.069887e1,4.669759e0,7.700221e0,4.038743e-1,2.285941e1,2.943128e0,1.483799e2,1.527723e2,2.692518e0,6.341803e1,1.072129e2,3.082169e1,8.733950e1,2.295356e1,6.198181e1,5.771417e0,1.199320e1,5.592459e0
0.148000,0.238247,3654.023875,4498.367370,9.352249,26.633765,41.835647,2696.357450,70.699236,120.279071,0.330994,80.155035,51.464144,2626.138788,25.264458,52.391301,3093.074019,22.458254,65.894421,229.972572,341.255478,94.583840,77.313385,63.052630,53.979707,23.793940,61.301921,22.210000,39.195745,39.564144,48.891301,47.445735,41.105813,18.113491,50.000000,6.038484e2,1.069840e1,4.669789e0,7.699838e0,4.037171e-1,2.285847e1,2.943085e0,1.483805e2,1.527727e2,2.692611e0,6.341755e1,1.072136e2,3.082133e1,8.734098e1,2.295399e1,6.198334e1,5.771379e0,1.199286e1,5.592265e0
0.149000,0.239825,3655.678244,4472.112583,9.345379,26.873821,42.092193,2697.440315,72.371714,120.282916,0.331537,80.144026,48.119605,2625.857569,25.761070,50.356039,3092.901540,23.502345,65.884991,228.362764,341.610096,94.600673,77.309167,63.052630,53.979707,22.957700,61.301921,22.210000,39.304032,36.219605,46.856039,47.445735,41.105813,18.113491,50.000000,1.584786e3,1.069791e1,4.669810e0,7.699446e0,4.035608e-1,2.285751e1,2.943042e0,1.483812e2,1.527731e2,2.692704e0,6.341714e1,1.072143e2,3.082094e1,8.734237e1,2.295442e1,6.198601e1,5.771493e0,1.199255e1,5.592074e0
0.150000,0.239299,3668.305758,4470.355354,9.322506,26.776390,42.138156,2696.956191,72.329492,120.291258,0.326553,80.136977,48.237978,2625.752032,24.869842,49.343236,3093.128751,23.234940,65.897206,228.680900,341.413978,94.606218,77.280575,63.052630,53.979707,22.978811,61.301921,22.210000,39.255619,36.337978,45.843236,47.445735,41.105813,18.113491,50.000000,1.369440e3,1.069743e1,4.669830e0,7.699055e0,4.034056e-1,2.285656e1,2.943000e0,1.483818e2,1.527735e2,2.692796e0,6.341678e1,1.072147e2,3.082051e1,8.734366e1,2.295481e1,6.198775e1,5.771489e0,1.199220e1,5.591875e0
