t_h,XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),XMV(12),deriv_norm,YY[0],YY[1],YY[2],YY[3],YY[4],YY[5],YY[6],YY[7],YY[8],YY[9],YY[27],YY[28],YY[29],YY[30],YY[31],YY[32],YY[33],YY[34]
0.957000,0.251862,3670.695950,4517.879867,9.340124,26.592779,42.341105,2692.079153,71.805769,120.441282,0.345562,80.423019,49.354204,2620.890626,24.565086,50.238629,3087.636974,22.791555,66.007902,227.986519,340.744893,94.612863,77.299658,63.052630,53.979707,24.643558,61.301921,22.210000,41.267915,37.454204,46.738629,47.445735,41.105813,18.113491,50.000000,3.911606e2,1.066594e1,4.646723e0,7.667214e0,3.977402e-1,2.275661e1,2.929003e0,1.484334e2,1.529040e2,2.696871e0,6.321868e1,1.070239e2,3.065005e1,8.715201e1,2.292199e1,6.191973e1,5.748530e0,1.203853e1,5.617093e0
0.958000,0.252613,3682.435426,4546.913357,9.309431,26.741351,41.788998,2691.904560,70.892137,120.431100,0.345959,80.422351,49.824575,2621.145192,24.571434,48.540326,3088.756984,22.944099,65.998487,230.364090,341.062018,94.607828,77.307954,63.052630,53.979707,24.643558,61.301921,22.210000,41.250456,37.924575,45.040326,47.445735,41.105813,18.113491,50.000000,2.875647e2,1.066589e1,4.646694e0,7.667185e0,3.977403e-1,2.275669e1,2.929003e0,1.484338e2,1.529042e2,2.696878e0,6.321844e1,1.070239e2,3.064995e1,8.715207e1,2.292198e1,6.191891e1,5.748392e0,1.203857e1,5.617110e0
0.959000,0.252244,3629.219334,4507.814522,9.308853,26.586420,42.405356,2692.277365,70.615585,120.430026,0.344248,80.429131,49.239999,2620.596314,24.982059,49.513246,3088.266305,22.613589,66.019918,229.970439,341.235898,94.594559,77.288757,63.052630,53.979707,24.643558,61.301921,22.210000,41.287737,37.339999,46.013246,47.445735,41.105813,18.113491,50.000000,7.288230e2,1.066584e1,4.646664e0,7.667154e0,3.977399e-1,2.275676e1,2.929001e0,1.484341e2,1.529043e2,2.696884e0,6.321819e1,1.070239e2,3.064986e1,8.715215e1,2.292197e1,6.191831e1,5.748282e0,1.203861e1,5.617129e0
0.960000,0.249894,3687.110177,4494.770862,9.377452,26.584538,42.044092,2692.383563,71.366743,120.430875,0.347074,80.436172,48.382159,2620.828666,24.793879,52.441973,3088.197881,22.678848,66.009982,228.279170,341.223083,94.615867,77.289879,63.052630,53.979707,24.643558,61.301921,22.210000,41.298356,36.482159,48.941973,47.445735,41.105813,18.113491,50.000000,1.902147e2,1.066579e1,4.646631e0,7.667122e0,3.977396e-1,2.275681e1,2.928998e0,1.484345e2,1.529045e2,2.696890e0,6.321795e1,1.070239e2,3.064977e1,8.715222e1,2.292196e1,6.191769e1,5.748170e0,1.203865e1,5.617148e0
0.961000,0.251899,3672.170453,4491.969879,9.354291,26.794968,42.338890,2692.606131,72.036231,120.436454,0.343588,80.426281,51.035996,2621.032939,24.442579,48.587297,3088.775707,23.507083,65.986286,227.915107,341.182716,94.584565,77.289134,63.052630,53.979707,24.643558,61.301921,22.210000,41.320613,39.135996,45.087297,47.445735,41.105813,18.113491,50.000000,1.568348e3,1.066574e1,4.646601e0,7.667094e0,3.977390e-1,2.275686e1,2.928993e0,1.484348e2,1.529047e2,2.696896e0,6.321767e1,1.070240e2,3.064969e1,8.715231e1,2.292194e1,6.191641e1,5.747972e0,1.203868e1,5.617165e0
0.962000,0.248997,3652.462663,4505.599071,9.328432,26.872279,42.194604,2692.422018,72.014650,120.409555,0.345392,80.432335,49.978389,2621.593552,25.432385,51.241674,3087.843870,22.863284,65.996891,228.050015,341.069209,94.593466,77.284334,63.052630,53.979707,24.643558,61.301921,22.210000,41.302202,38.078389,47.741674,47.445735,41.105813,18.113491,50.000000,1.207213e3,1.066570e1,4.646574e0,7.667072e0,3.977387e-1,2.275689e1,2.928986e0,1.484351e2,1.529049e2,2.696902e0,6.321733e1,1.070241e2,3.064963e1,8.715243e1,2.292193e1,6.191587e1,5.747870e0,1.203873e1,5.617189e0
0.963000,0.251126,3660.049306,4519.845939,9.388938,26.665821,42.195295,2691.630798,71.192673,120.433033,0.343391,80.427063,48.985410,2621.374959,25.172914,50.706412,3088.354542,23.259165,65.999895,226.705414,341.232501,94.595382,77.323292,63.052630,53.979707,24.643558,61.301921,22.210000,41.223080,37.085410,47.206412,47.445735,41.105813,18.113491,50.000000,7.691893e2,1.066564e1,4.646534e0,7.667034e0,3.977396e-1,2.275690e1,2.928977e0,1.484355e2,1.529051e2,2.696907e0,6.321713e1,1.070240e2,3.064952e1,8.715247e1,2.292193e1,6.191613e1,5.747872e0,1.203878e1,5.617210e0
0.964000,0.250223,3654.992883,4518.897983,9.374871,26.842817,42.504092,2692.107933,70.960899,120.419670,0.345532,80.433410,50.847697,2621.690575,24.713712,49.233994,3088.410846,23.351503,66.022585,227.658269,341.038977,94.593125,77.303819,63.052630,53.979707,24.643558,61.301921,22.210000,41.270793,38.947697,45.733994,47.445735,41.105813,18.113491,50.000000,5.106460e2,1.066559e1,4.646500e0,7.667010e0,3.977422e-1,2.275693e1,2.928969e0,1.484358e2,1.529053e2,2.696913e0,6.321695e1,1.070240e2,3.064940e1,8.715248e1,2.292192e1,6.191584e1,5.747803e0,1.203882e1,5.617225e0
0.965000,0.249025,3633.355893,4508.942703,9.275293,27.056997,42.235606,2692.734599,72.709947,120.422280,0.343732,80.434167,49.343778,2621.119301,25.225017,52.121270,3088.555663,22.746605,65.992929,228.930980,341.242514,94.599509,77.293728,63.052630,53.979707,24.643558,61.301921,22.210000,41.333460,37.443778,48.621270,47.445735,41.105813,18.113491,50.000000,7.040200e2,1.066557e1,4.646473e0,7.666999e0,3.977443e-1,2.275696e1,2.928961e0,1.484361e2,1.529055e2,2.696918e0,6.321675e1,1.070239e2,3.064929e1,8.715250e1,2.292192e1,6.191589e1,5.747778e0,1.203886e1,5.617242e0
0.966000,0.251471,3663.200837,4540.167599,9.329268,26.758513,42.393870,2691.507583,70.830480,120.433713,0.345918,80.422010,51.251868,2621.225755,25.033847,49.649716,3088.436757,23.469423,66.008903,229.695880,341.393946,94.597345,77.290832,63.052630,53.979707,24.643558,61.301921,22.210000,41.210758,39.351868,46.149716,47.445735,41.105813,18.113491,50.000000,1.134044e3,1.066552e1,4.646440e0,7.666977e0,3.977453e-1,2.275699e1,2.928952e0,1.484365e2,1.529057e2,2.696923e0,6.321662e1,1.070238e2,3.064915e1,8.715248e1,2.292191e1,6.191602e1,5.747763e0,1.203890e1,5.617256e0
0.967000,0.250697,3668.590215,4508.760170,9.275858,26.611118,41.883006,2691.795854,71.213076,120.426731,0.345629,80.429940,50.356278,2621.219200,25.778411,51.090922,3088.872656,23.132077,66.008156,226.827512,341.456125,94.619447,77.302944,63.052630,53.979707,24.643558,61.301921,22.210000,41.239585,38.456278,47.590922,47.445735,41.105813,18.113491,50.000000,7.685574e2,1.066549e1,4.646413e0,7.666967e0,3.977470e-1,2.275703e1,2.928945e0,1.484368e2,1.529058e2,2.696929e0,6.321649e1,1.070237e2,3.064900e1,8.715245e1,2.292191e1,6.191659e1,5.747806e0,1.203895e1,5.617272e0
0.968000,0.249441,3663.586526,4508.907917,9.404125,26.863659,42.127163,2691.897986,71.248407,120.434193,0.345346,80.430641,50.433737,2620.561741,25.340885,50.743184,3088.015870,23.261090,66.018749,228.697635,340.978633,94.608626,77.307875,63.052630,53.979707,24.643558,61.301921,22.210000,41.249799,38.533737,47.243184,47.445735,41.105813,18.113491,50.000000,3.903560e2,1.066546e1,4.646381e0,7.666949e0,3.977485e-1,2.275707e1,2.928938e0,1.484371e2,1.529060e2,2.696935e0,6.321646e1,1.070235e2,3.064882e1,8.715235e1,2.292191e1,6.191762e1,5.747910e0,1.203900e1,5.617284e0
0.969000,0.249241,3644.252271,4502.798340,9.353132,26.979545,42.029977,2692.189558,72.327072,120.448885,0.346051,80.437022,50.270976,2621.757405,25.473601,48.871045,3088.481157,23.323683,66.018186,228.731762,341.324284,94.607695,77.293439,63.052630,53.979707,24.643558,61.301921,22.210000,41.278956,38.370976,45.371045,47.445735,41.105813,18.113491,50.000000,1.259193e1,1.066543e1,4.646354e0,7.666940e0,3.977502e-1,2.275713e1,2.928934e0,1.484375e2,1.529062e2,2.696941e0,6.321647e1,1.070232e2,3.064862e1,8.715222e1,2.292191e1,6.191856e1,5.748000e0,1.203904e1,5.617293e0
0.970000,0.250434,3660.649949,4540.618938,9.311941,26.812138,42.595597,2691.858879,70.839709,120.413635,0.347438,80.431812,49.648229,2620.980933,25.605195,49.766189,3087.808947,22.869005,66.014334,227.252964,341.446805,94.599467,77.297447,63.052630,53.979707,24.643558,61.301921,22.210000,41.245888,37.748229,46.266189,47.445735,41.105813,18.113491,50.000000,9.520334e2,1.066541e1,4.646330e0,7.666933e0,3.977506e-1,2.275721e1,2.928931e0,1.484378e2,1.529064e2,2.696947e0,6.321648e1,1.070229e2,3.064841e1,8.715207e1,2.292191e1,6.191939e1,5.748077e0,1.203907e1,5.617300e0
0.971000,0.250957,3654.842061,4496.557213,9.419615,26.218380,42.307988,2691.589755,70.676942,120.411255,0.345376,80.437801,50.348248,2620.417425,25.204268,51.709489,3088.330447,22.973674,65.994920,229.185257,341.103180,94.586754,77.297713,63.052630,53.979707,24.643558,61.301921,22.210000,41.218976,38.448248,48.209489,47.445735,41.105813,18.113491,50.000000,3.596244e2,1.066539e1,4.646308e0,7.666926e0,3.977493e-1,2.275730e1,2.928930e0,1.484382e2,1.529066e2,2.696954e0,6.321649e1,1.070227e2,3.064821e1,8.715193e1,2.292190e1,6.191979e1,5.748099e0,1.203910e1,5.617306e0
0.972000,0.247548,3640.891106,4464.800663,9.415216,26.654780,42.591477,2692.062211,70.229381,120.434544,0.343066,80.417822,49.151755,2621.053406,25.214178,49.969818,3087.880912,23.505192,66.007789,227.951857,341.249823,94.592368,77.302049,63.052630,53.979707,24.643558,61.301921,22.210000,41.266221,37.251755,46.469818,47.445735,41.105813,18.113491,50.000000,9.913653e2,1.066537e1,4.646289e0,7.666919e0,3.977468e-1,2.275740e1,2.928930e0,1.484385e2,1.529068e2,2.696961e0,6.321645e1,1.070225e2,3.064802e1,8.715182e1,2.292190e1,6.192012e1,5.748111e0,1.203913e1,5.617315e0
0.973000,0.250145,3650.859586,4517.536789,9.337806,26.974974,42.350036,2692.466885,71.387668,120.416331,0.345609,80.444611,47.839310,2621.164026,25.045187,49.830157,3087.899632,23.099032,66.020789,229.625961,341.040719,94.609123,77.318267,63.052630,53.979707,24.643558,61.301921,22.210000,41.306688,35.939310,46.330157,47.445735,41.105813,18.113491,50.000000,5.231796e2,1.066534e1,4.646267e0,7.666904e0,3.977432e-1,2.275749e1,2.928930e0,1.484389e2,1.529070e2,2.696968e0,6.321639e1,1.070222e2,3.064785e1,8.715173e1,2.292189e1,6.192006e1,5.748073e0,1.203916e1,5.617324e0
0.974000,0.251885,3644.809998,4484.953090,9.276449,26.840239,42.587261,2692.583438,71.542411,120.419411,0.347318,80.420982,47.197929,2620.544985,24.454045,49.574022,3087.704513,22.820125,66.001412,227.633170,341.036911,94.589831,77.294180,63.052630,53.979707,24.643558,61.301921,22.210000,41.318344,35.297929,46.074022,47.445735,41.105813,18.113491,50.000000,9.271338e2,1.066532e1,4.646248e0,7.666892e0,3.977383e-1,2.275757e1,2.928930e0,1.484392e2,1.529072e2,2.696976e0,6.321622e1,1.070221e2,3.064771e1,8.715171e1,2.292186e1,6.191871e1,5.747868e0,1.203917e1,5.617333e0
0.975000,0.250706,3690.804845,4505.237068,9.370207,27.105945,42.417340,2691.894884,72.084225,120.436594,0.345943,80.439670,49.009784,2621.376483,23.665414,49.478355,3087.830448,22.799139,65.997424,228.047218,340.793999,94.617303,77.307600,63.052630,53.979707,24.643558,61.301921,22.210000,41.249488,37.109784,45.978355,47.445735,41.105813,18.113491,50.000000,7.808829e2,1.066529e1,4.646233e0,7.666878e0,3.977311e-1,2.275763e1,2.928926e0,1.484396e2,1.529074e2,2.696983e0,6.321585e1,1.070222e2,3.064766e1,8.715184e1,2.292183e1,6.191594e1,5.747480e0,1.203917e1,5.617347e0
0.976000,0.248144,3676.906625,4518.576221,9.358142,26.824555,42.425250,2692.280930,71.403714,120.430671,0.345890,80.433524,50.050221,2621.337262,24.341362,49.833090,3087.627419,22.770271,66.016972,227.739308,341.064460,94.574353,77.326340,63.052630,53.979707,24.643558,61.301921,22.210000,41.288093,38.150221,46.333090,47.445735,41.105813,18.113491,50.000000,5.461080e2,1.066526e1,4.646214e0,7.666856e0,3.977235e-1,2.275764e1,2.928917e0,1.484400e2,1.529076e2,2.696989e0,6.321532e1,1.070225e2,3.064768e1,8.715210e1,2.292180e1,6.191326e1,5.747102e0,1.203920e1,5.617372e0
0.977000,0.250539,3671.177838,4487.158050,9.379317,26.846844,42.355612,2692.031470,71.391517,120.414461,0.344121,80.425408,50.092634,2621.401347,24.871982,51.929368,3087.949897,22.861932,66.008299,228.179981,341.399165,94.603794,77.298212,63.052630,53.979707,24.643558,61.301921,22.210000,41.263147,38.192634,48.429368,47.445735,41.105813,18.113491,50.000000,7.991105e2,1.066520e1,4.646180e0,7.666816e0,3.977191e-1,2.275760e1,2.928901e0,1.484403e2,1.529078e2,2.696993e0,6.321481e1,1.070228e2,3.064771e1,8.715236e1,2.292179e1,6.191185e1,5.746889e0,1.203925e1,5.617405e0
0.978000,0.249826,3651.680985,4527.170055,9.372794,26.833132,42.371931,2692.432483,71.938264,120.430774,0.344863,80.418267,50.919652,2621.365807,25.080656,50.039489,3087.822699,23.500652,66.009148,228.543135,341.157899,94.598437,77.311029,63.052630,53.979707,24.643558,61.301921,22.210000,41.303248,39.019652,46.539489,47.445735,41.105813,18.113491,50.000000,1.119280e3,1.066513e1,4.646138e0,7.666775e0,3.977204e-1,2.275754e1,2.928882e0,1.484406e2,1.529080e2,2.696996e0,6.321442e1,1.070230e2,3.064770e1,8.715255e1,2.292178e1,6.191145e1,5.746806e0,1.203932e1,5.617434e0
0.979000,0.248744,3632.478566,4512.799736,9.277635,26.842799,42.217959,2691.767230,71.434583,120.422424,0.344758,80.434994,50.314127,2621.024363,25.528963,49.442885,3088.372433,23.203281,65.987247,228.002790,341.099694,94.601095,77.282603,63.052630,53.979707,24.643558,61.301921,22.210000,41.236723,38.414127,45.942885,47.445735,41.105813,18.113491,50.000000,6.243252e2,1.066507e1,4.646096e0,7.666746e0,3.977264e-1,2.275749e1,2.928863e0,1.484410e2,1.529081e2,2.697000e0,6.321415e1,1.070230e2,3.064762e1,8.715263e1,2.292179e1,6.191193e1,5.746839e0,1.203938e1,5.617459e0
0.980000,0.251230,3663.633080,4516.234592,9.332904,26.530886,41.847409,2691.627406,71.271130,120.432258,0.347892,80.448340,50.058005,2621.355375,25.554657,50.432780,3088.333811,22.766485,65.990362,229.182676,341.179864,94.594581,77.300748,63.052630,53.979707,24.643558,61.301921,22.210000,41.222741,38.158005,46.932780,47.445735,41.105813,18.113491,50.000000,5.107976e2,1.066503e1,4.646055e0,7.666726e0,3.977340e-1,2.275745e1,2.928844e0,1.484413e2,1.529083e2,2.697003e0,6.321403e1,1.070229e2,3.064749e1,8.715260e1,2.292179e1,6.191282e1,5.746923e0,1.203944e1,5.617477e0
0.981000,0.249221,3633.207028,4477.662124,9.377663,26.957345,42.474086,2692.092776,71.338520,120.433082,0.345881,80.421129,50.936589,2621.552114,25.159662,50.279189,3087.929711,23.197078,66.006077,227.807784,341.358177,94.611706,77.303274,63.052630,53.979707,24.643558,61.301921,22.210000,41.269278,39.036589,46.779189,47.445735,41.105813,18.113491,50.000000,2.572724e2,1.066500e1,4.646024e0,7.666722e0,3.977411e-1,2.275744e1,2.928829e0,1.484416e2,1.529085e2,2.697007e0,6.321397e1,1.070227e2,3.064733e1,8.715252e1,2.292178e1,6.191351e1,5.746983e0,1.203948e1,5.617489e0
0.982000,0.249056,3627.262910,4469.269832,9.250974,26.776045,42.162423,2692.046494,72.027376,120.427712,0.347071,80.426129,50.729325,2621.092481,25.626647,51.261295,3087.701109,23.164662,66.012305,226.500870,340.588723,94.595285,77.287996,63.052630,53.979707,24.643558,61.301921,22.210000,41.264649,38.829325,47.761295,47.445735,41.105813,18.113491,50.000000,3.844524e2,1.066499e1,4.645998e0,7.666726e0,3.977461e-1,2.275746e1,2.928817e0,1.484419e2,1.529087e2,2.697011e0,6.321393e1,1.070225e2,3.064715e1,8.715241e1,2.292178e1,6.191446e1,5.747078e0,1.203952e1,5.617499e0
0.983000,0.249871,3659.863225,4519.245216,9.391900,26.640593,41.916595,2691.876569,72.228337,120.418970,0.347275,80.446108,49.215617,2621.253102,25.430879,50.663192,3087.589080,23.224362,66.016961,229.034677,341.025350,94.608129,77.312724,63.052630,53.979707,24.643558,61.301921,22.210000,41.247657,37.315617,47.163192,47.445735,41.105813,18.113491,50.000000,5.255912e2,1.066497e1,4.645971e0,7.666725e0,3.977493e-1,2.275748e1,2.928806e0,1.484422e2,1.529088e2,2.697016e0,6.321396e1,1.070222e2,3.064694e1,8.715225e1,2.292178e1,6.191576e1,5.747216e0,1.203957e1,5.617508e0
0.984000,0.250804,3655.070474,4523.775776,9.339503,26.811184,42.320124,2691.666454,71.832024,120.429664,0.344438,80.433872,49.181767,2621.226556,25.097478,49.757566,3087.814328,23.277864,66.007568,228.834593,341.028124,94.593050,77.285273,63.052630,53.979707,24.643558,61.301921,22.210000,41.226645,37.281767,46.257566,47.445735,41.105813,18.113491,50.000000,7.348929e2,1.066496e1,4.645947e0,7.666727e0,3.977508e-1,2.275753e1,2.928798e0,1.484426e2,1.529090e2,2.697021e0,6.321401e1,1.070219e2,3.064672e1,8.715207e1,2.292177e1,6.191634e1,5.747263e0,1.203959e1,5.617511e0
0.985000,0.249793,3662.947156,4511.049011,9.332845,27.146091,42.277078,2692.095122,71.229045,120.432594,0.346724,80.422211,50.411820,2620.801644,24.967698,48.828521,3087.704486,23.013824,66.001783,226.225102,340.955279,94.602861,77.293454,63.052630,53.979707,24.643558,61.301921,22.210000,41.269512,38.511820,45.328521,47.445735,41.105813,18.113491,50.000000,4.876875e2,1.066496e1,4.645932e0,7.666736e0,3.977494e-1,2.275759e1,2.928791e0,1.484429e2,1.529092e2,2.697028e0,6.321395e1,1.070217e2,3.064654e1,8.715196e1,2.292175e1,6.191601e1,5.747191e0,1.203961e1,5.617516e0
0.986000,0.250775,3679.555772,4465.252422,9.360990,26.896053,42.162308,2692.646791,71.810021,120.440570,0.343888,80.413896,49.681342,2621.249842,25.031327,50.169475,3088.111481,22.802029,66.017742,229.577468,341.557871,94.610375,77.295079,63.052630,53.979707,24.643558,61.301921,22.210000,41.324679,37.781342,46.669475,47.445735,41.105813,18.113491,50.000000,7.135789e2,1.066495e1,4.645916e0,7.666739e0,3.977459e-1,2.275764e1,2.928784e0,1.484433e2,1.529094e2,2.697034e0,6.321382e1,1.070215e2,3.064639e1,8.715191e1,2.292174e1,6.191589e1,5.747147e0,1.203964e1,5.617528e0
0.987000,0.248087,3664.958821,4524.573509,9.313000,26.515328,42.769845,2692.510871,71.465590,120.446412,0.347354,80.421726,49.769673,2621.150093,25.217196,49.060362,3088.075158,22.773428,66.013363,230.014412,341.190284,94.618405,77.297962,63.052630,53.979707,24.643558,61.301921,22.210000,41.311087,37.869673,45.560362,47.445735,41.105813,18.113491,50.000000,3.379526e2,1.066492e1,4.645892e0,7.666726e0,3.977426e-1,2.275768e1,2.928776e0,1.484436e2,1.529096e2,2.697039e0,6.321371e1,1.070214e2,3.064624e1,8.715185e1,2.292173e1,6.191596e1,5.747126e0,1.203967e1,5.617540e0
0.988000,0.250467,3687.218804,4497.199772,9.377937,26.865543,42.373417,2692.065980,70.586357,120.432909,0.347843,80.438610,50.461693,2621.502275,25.095838,48.772753,3087.815976,22.641155,65.996258,227.860727,341.013634,94.599761,77.289915,63.052630,53.979707,24.643558,61.301921,22.210000,41.266598,38.561693,45.272753,47.445735,41.105813,18.113491,50.000000,4.026710e2,1.066490e1,4.645868e0,7.666715e0,3.977406e-1,2.275771e1,2.928768e0,1.484440e2,1.529098e2,2.697045e0,6.321358e1,1.070212e2,3.064610e1,8.715180e1,2.292172e1,6.191588e1,5.747087e0,1.203971e1,5.617552e0
0.989000,0.248653,3670.398221,4543.318710,9.394864,26.600372,42.397321,2691.698840,70.562955,120.432883,0.346688,80.427347,50.536064,2620.884641,25.275373,50.598302,3087.876403,22.477563,65.994385,228.038869,341.181750,94.597258,77.308750,63.052630,53.979707,24.643558,61.301921,22.210000,41.229884,38.636064,47.098302,47.445735,41.105813,18.113491,50.000000,3.437807e2,1.066487e1,4.645843e0,7.666703e0,3.977395e-1,2.275775e1,2.928759e0,1.484443e2,1.529100e2,2.697050e0,6.321346e1,1.070211e2,3.064595e1,8.715175e1,2.292172e1,6.191612e1,5.747090e0,1.203975e1,5.617566e0
0.990000,0.251383,3646.559571,4515.117824,9.352842,26.775069,42.165645,2692.096158,71.786018,120.419155,0.345384,80.420763,50.772662,2621.179570,25.603544,50.813387,3087.894331,22.958945,66.025634,229.721752,341.249906,94.603708,77.292280,63.052630,53.979707,24.643558,61.301921,22.210000,41.269616,38.872662,47.313387,47.445735,41.105813,18.113491,50.000000,7.665052e2,1.066484e1,4.645814e0,7.666688e0,3.977397e-1,2.275779e1,2.928751e0,1.484447e2,1.529101e2,2.697055e0,6.321340e1,1.070209e2,3.064579e1,8.715167e1,2.292172e1,6.191681e1,5.747150e0,1.203979e1,5.617578e0
0.991000,0.249392,3647.765355,4506.784614,9.340936,26.847756,42.262314,2691.840693,70.646168,120.424533,0.347349,80.431711,48.953783,2621.576948,25.689576,49.691016,3087.499414,23.330973,66.007760,230.933207,341.376028,94.601923,77.298318,63.052630,53.979707,24.643558,61.301921,22.210000,41.244069,37.053783,46.191016,47.445735,41.105813,18.113491,50.000000,4.842822e2,1.066481e1,4.645787e0,7.666677e0,3.977412e-1,2.275785e1,2.928744e0,1.484450e2,1.529103e2,2.697061e0,6.321339e1,1.070207e2,3.064560e1,8.715154e1,2.292172e1,6.191785e1,5.747255e0,1.203984e1,5.617589e0
0.992000,0.252620,3670.078072,4502.506580,9.298207,26.875345,42.010831,2691.622563,71.034049,120.421850,0.344918,80.432920,50.864144,2621.258599,24.864225,51.514683,3088.119425,22.934512,66.018373,227.398033,340.917267,94.604715,77.284675,63.052630,53.979707,24.643558,61.301921,22.210000,41.222256,38.964144,48.014683,47.445735,41.105813,18.113491,50.000000,8.232866e2,1.066478e1,4.645761e0,7.666667e0,3.977421e-1,2.275791e1,2.928739e0,1.484453e2,1.529105e2,2.697066e0,6.321341e1,1.070204e2,3.064539e1,8.715139e1,2.292171e1,6.191819e1,5.747271e0,1.203986e1,5.617595e0
0.993000,0.251803,3655.560223,4486.471222,9.313718,26.717049,42.205697,2692.113456,71.340248,120.423884,0.344648,80.427283,50.285650,2620.620081,25.280179,48.565019,3087.583995,23.544202,66.015253,228.639872,341.032437,94.584898,77.289164,63.052630,53.979707,24.643558,61.301921,22.210000,41.271346,38.385650,45.065019,47.445735,41.105813,18.113491,50.000000,7.683544e2,1.066477e1,4.645744e0,7.666668e0,3.977419e-1,2.275799e1,2.928736e0,1.484457e2,1.529107e2,2.697073e0,6.321336e1,1.070202e2,3.064522e1,8.715129e1,2.292171e1,6.191850e1,5.747283e0,1.203989e1,5.617604e0
0.994000,0.250879,3636.274308,4508.866039,9.276531,26.820134,42.171345,2692.210889,71.455428,120.453487,0.343117,80.447475,49.993072,2620.920011,25.603550,51.133092,3088.850897,22.815879,65.996576,228.079733,341.069596,94.595283,77.299599,63.052630,53.979707,24.643558,61.301921,22.210000,41.281089,38.093072,47.633092,47.445735,41.105813,18.113491,50.000000,1.134567e3,1.066474e1,4.645718e0,7.666654e0,3.977407e-1,2.275807e1,2.928733e0,1.484460e2,1.529109e2,2.697079e0,6.321335e1,1.070199e2,3.064503e1,8.715116e1,2.292171e1,6.191924e1,5.747350e0,1.203993e1,5.617614e0
0.995000,0.250186,3662.282826,4509.878532,9.425708,27.047949,42.281388,2691.991352,71.270190,120.423442,0.346391,80.426421,50.772757,2621.362744,25.236563,50.498652,3087.935588,23.048653,66.019869,228.342972,340.991460,94.578683,77.293790,63.052630,53.979707,24.643558,61.301921,22.210000,41.259135,38.872757,46.998652,47.445735,41.105813,18.113491,50.000000,7.604831e2,1.066472e1,4.645694e0,7.666642e0,3.977402e-1,2.275816e1,2.928730e0,1.484464e2,1.529111e2,2.697085e0,6.321335e1,1.070197e2,3.064483e1,8.715103e1,2.292171e1,6.191979e1,5.747392e0,1.203997e1,5.617623e0
0.996000,0.251261,3657.648278,4517.696201,9.350313,26.855212,42.280088,2692.139584,71.175161,120.436564,0.345493,80.426923,50.404419,2621.129058,25.571873,49.932374,3087.777314,23.301275,66.003030,229.752440,340.752840,94.597911,77.279552,63.052630,53.979707,24.643558,61.301921,22.210000,41.273958,38.504419,46.432374,47.445735,41.105813,18.113491,50.000000,3.223795e2,1.066469e1,4.645672e0,7.666631e0,3.977397e-1,2.275825e1,2.928729e0,1.484467e2,1.529113e2,2.697091e0,6.321334e1,1.070194e2,3.064464e1,8.715089e1,2.292171e1,6.192054e1,5.747460e0,1.204000e1,5.617632e0
0.997000,0.249642,3654.433163,4472.506546,9.339408,26.696024,42.331531,2691.844171,71.560979,120.415681,0.348816,80.421760,50.667849,2620.897018,25.577486,50.726920,3088.015878,23.006210,66.003955,228.031028,341.108034,94.605779,77.294695,63.052630,53.979707,24.643558,61.301921,22.210000,41.244417,38.767849,47.226920,47.445735,41.105813,18.113491,50.000000,2.671033e2,1.066466e1,4.645646e0,7.666615e0,3.977393e-1,2.275835e1,2.928729e0,1.484471e2,1.529115e2,2.697097e0,6.321338e1,1.070191e2,3.064443e1,8.715073e1,2.292171e1,6.192148e1,5.747554e0,1.204004e1,5.617640e0
0.998000,0.249266,3648.699982,4468.497066,9.282055,27.029522,41.759648,2692.685637,71.318259,120.443590,0.343817,80.433798,51.346143,2621.359496,25.507194,50.159528,3087.978375,23.097364,66.000351,230.402869,341.015901,94.605100,77.297034,63.052630,53.979707,24.643558,61.301921,22.210000,41.328564,39.446143,46.659528,47.445735,41.105813,18.113491,50.000000,2.762599e2,1.066463e1,4.645622e0,7.666602e0,3.977392e-1,2.275846e1,2.928731e0,1.484474e2,1.529117e2,2.697104e0,6.321344e1,1.070188e2,3.064421e1,8.715055e1,2.292172e1,6.192250e1,5.747658e0,1.204008e1,5.617647e0
0.999000,0.250470,3672.511235,4511.855263,9.317316,26.509973,42.198736,2692.349149,71.837628,120.433110,0.346053,80.425841,49.218374,2621.096239,25.902793,50.512468,3088.205496,23.051126,66.010156,227.990566,341.230811,94.608685,77.294380,63.052630,53.979707,24.643558,61.301921,22.210000,41.294915,37.318374,47.012468,47.445735,41.105813,18.113491,50.000000,4.055584e2,1.066460e1,4.645598e0,7.666588e0,3.977394e-1,2.275859e1,2.928734e0,1.484478e2,1.529119e2,2.697111e0,6.321353e1,1.070184e2,3.064397e1,8.715034e1,2.292173e1,6.192400e1,5.747823e0,1.204012e1,5.617655e0
