t_h,XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),XMV(12),deriv_norm
0.073000,0.009055,145.107861,140.098460,0.236664,33.470077,37.641004,2354.929956,67.864051,104.385375,0.042614,73.614388,46.677976,2279.722569,22.425787,49.436209,2667.388894,22.743660,72.005439,186.765805,344.347313,94.595519,77.296111,2.301421,1.970259,0.899490,2.237520,22.210000,5.052996,34.777976,45.936209,47.445735,41.105813,18.113491,50.000000,6.511212e2
0.074000,0.007144,137.351116,195.647226,0.357167,33.439640,37.075125,2352.384857,67.957535,104.150761,0.042244,73.537341,45.442948,2278.484319,22.516633,50.354539,2664.941581,22.219820,72.054213,188.626811,344.363759,94.604413,77.291788,2.332947,1.997249,0.911812,2.268171,22.210000,4.798486,33.542948,46.854539,47.445735,41.105813,18.113491,50.000000,8.216716e2
0.075000,0.010410,131.391735,173.041207,0.295554,33.373628,37.531284,2349.735595,66.863705,103.923161,0.039521,73.465943,47.096425,2276.050607,22.249773,51.772070,2662.001068,22.255021,72.083634,187.630894,344.663798,94.602236,77.306746,2.364474,2.024239,0.924133,2.298822,22.210000,4.533560,35.196425,48.272070,47.445735,41.105813,18.113491,50.000000,5.545666e2
0.076000,0.010866,106.417217,167.842904,0.244012,33.743624,37.087174,2347.372902,68.504409,103.676034,0.039254,73.373763,44.482539,2273.434013,22.469698,52.020626,2659.116515,22.577649,72.122166,187.623185,345.016702,94.612424,77.309420,2.396000,2.051229,0.936455,2.329473,22.210000,4.297290,32.582539,48.520626,47.445735,41.105813,18.113491,50.000000,7.591339e2
0.077000,0.011325,131.615062,165.614814,0.494728,33.614177,37.599297,2345.414517,67.301556,103.462898,0.037934,73.294101,47.444149,2271.321516,21.618831,51.442782,2656.244333,22.746260,72.148250,188.998968,344.590266,94.598416,77.278250,2.427526,2.078219,0.948777,2.360124,22.210000,4.101452,35.544149,47.942782,47.445735,41.105813,18.113491,50.000000,1.056845e3
0.078000,0.008599,150.172770,195.919440,0.339890,33.460351,37.565730,2342.740972,68.176963,103.237174,0.035412,73.240625,46.827498,2269.537821,22.414984,49.383619,2653.929650,22.574594,72.190412,187.552971,344.754634,94.593648,77.291671,2.459053,2.105209,0.961099,2.390775,22.210000,3.834097,34.927498,45.883619,47.445735,41.105813,18.113491,50.000000,9.998425e2
0.079000,0.007901,123.277842,112.319281,0.371685,33.541822,37.373030,2340.674714,68.052551,103.022380,0.034378,73.166594,46.466859,2267.254055,22.491778,50.211954,2651.535432,22.099165,72.226814,185.982354,344.675820,94.601559,77.298123,2.490579,2.132198,0.973421,2.421426,22.210000,3.627471,34.566859,46.711954,47.445735,41.105813,18.113491,50.000000,1.079638e3
0.080000,0.009642,138.117777,164.376836,0.382301,33.734368,37.198510,2338.707332,67.850161,102.791952,0.029874,73.075607,45.213305,2264.895951,22.123446,49.260745,2649.004641,22.176010,72.256119,188.130915,344.724611,94.605585,77.286042,2.522105,2.159188,0.985742,2.452077,22.210000,3.430733,33.313305,45.760745,47.445735,41.105813,18.113491,50.000000,2.252248e2
0.081000,0.009437,155.880075,205.654607,0.363925,33.505929,37.219056,2336.346645,67.491674,102.599361,0.030063,73.011027,44.913313,2263.762294,22.038241,50.862717,2646.889800,21.813012,72.296885,185.193150,344.669834,94.589164,77.303865,2.553632,2.186178,0.998064,2.482728,22.210000,3.194664,33.013313,47.362717,47.445735,41.105813,18.113491,50.000000,6.905792e2
0.082000,0.013696,119.752237,177.715092,0.308745,33.526177,37.401989,2334.291818,67.398948,102.388054,0.031045,72.926301,45.412798,2260.958522,21.662912,48.356868,2644.242031,22.233257,72.327675,187.913534,344.880566,94.605735,77.280031,2.585158,2.213168,1.010386,2.513379,22.210000,2.989182,33.512798,44.856868,47.445735,41.105813,18.113491,50.000000,5.576609e2
0.083000,0.010833,134.921761,154.120792,0.408948,33.661780,37.084668,2332.344949,66.993849,102.161477,0.024264,72.854860,45.552136,2259.280550,21.775722,48.092173,2642.516722,21.707547,72.356824,186.338068,344.724760,94.588733,77.282977,2.616684,2.240158,1.022708,2.544030,22.210000,2.794495,33.652136,44.592173,47.445735,41.105813,18.113491,50.000000,1.010276e3
0.084000,0.007261,162.576149,164.434207,0.406722,33.780268,37.074288,2330.609431,67.698241,101.973076,0.024747,72.800154,44.172403,2257.026820,21.654493,49.427777,2639.867726,21.262950,72.372664,185.462778,344.770625,94.591597,77.301139,2.648210,2.267148,1.035029,2.574681,22.210000,2.620943,32.272403,45.927777,47.445735,41.105813,18.113491,50.000000,6.286798e2
0.085000,0.011791,145.902901,150.217837,0.494255,33.951582,37.337782,2328.289728,66.433993,101.796290,0.022077,72.745618,46.120143,2255.202920,21.485795,51.693073,2637.444987,21.526708,72.413779,185.681981,345.387376,94.597764,77.312957,2.679737,2.294138,1.047351,2.605332,22.210000,2.388973,34.220143,48.193073,47.445735,41.105813,18.113491,50.000000,6.675094e2
0.086000,0.010436,154.089515,163.034181,0.363733,34.046487,37.632775,2326.678896,67.122944,101.594531,0.024155,72.674799,45.238432,2253.318752,21.880152,50.221903,2634.898924,22.148569,72.428593,186.241087,344.743995,94.610673,77.306867,2.711263,2.321127,1.059673,2.635983,22.210000,2.227890,33.338432,46.721903,47.445735,41.105813,18.113491,50.000000,1.343284e3
0.087000,0.010809,166.323493,166.445740,0.357345,33.728489,37.506066,2324.391474,67.686985,101.391257,0.022654,72.601019,44.366071,2251.159069,21.711117,48.367894,2633.088306,22.283604,72.475293,186.387091,345.207773,94.593759,77.301307,2.742789,2.348117,1.071995,2.666634,22.210000,1.999147,32.466071,44.867894,47.445735,41.105813,18.113491,50.000000,1.853429e2
0.088000,0.009721,143.792335,190.015015,0.417277,33.671686,36.924769,2322.724037,67.047961,101.219877,0.018565,72.537801,46.353636,2250.043175,21.236886,49.478640,2630.757670,21.537986,72.482703,185.362704,344.949071,94.600461,77.304714,2.774316,2.375107,1.084317,2.697285,22.210000,1.832404,34.453636,45.978640,47.445735,41.105813,18.113491,50.000000,9.963448e2
0.089000,0.012387,173.683539,219.304504,0.335718,33.944073,37.326471,2320.873841,66.627722,101.043800,0.013725,72.458624,46.041690,2247.672050,22.078916,51.903029,2629.061346,21.745381,72.519094,183.564370,345.136130,94.604216,77.285526,2.805842,2.402097,1.096638,2.727936,22.210000,1.647384,34.141690,48.403029,47.445735,41.105813,18.113491,50.000000,7.698088e2
0.090000,0.013217,145.184607,173.876708,0.404854,34.409697,36.998070,2319.253223,66.848151,100.866468,0.012768,72.406830,44.268856,2246.532464,21.846364,49.979252,2627.357551,22.468784,72.522593,184.839471,344.736350,94.598462,77.282180,2.837368,2.429087,1.108960,2.758586,22.210000,1.485322,32.368856,46.479252,47.445735,41.105813,18.113491,50.000000,1.280902e3
0.091000,0.010226,163.483038,171.294126,0.366874,34.542252,37.166460,2317.962516,66.131103,100.681289,0.012139,72.355902,44.886607,2244.941824,21.292517,50.038284,2624.690865,21.949068,72.562130,184.980023,345.120112,94.576636,77.303114,2.868895,2.456077,1.121282,2.789237,22.210000,1.356252,32.986607,46.538284,47.445735,41.105813,18.113491,50.000000,8.018305e2
0.092000,0.012224,153.766332,219.119260,0.413964,34.212142,36.959093,2316.798016,66.898421,100.491659,0.009956,72.299299,42.740989,2243.008121,21.519705,50.431968,2623.411655,22.088235,72.586323,185.530125,345.056639,94.582176,77.306765,2.900421,2.483067,1.133604,2.819888,22.210000,1.239802,30.840989,46.931968,47.445735,41.105813,18.113491,50.000000,1.508398e2
0.093000,0.013625,167.221990,236.914609,0.438313,34.083681,36.972796,2314.072973,66.571989,100.311015,0.011002,72.220292,44.674676,2241.118451,20.664121,49.500925,2621.977370,21.964851,72.593576,183.435302,344.913805,94.598519,77.291571,2.931947,2.510056,1.145925,2.850539,22.210000,0.967297,32.774676,46.000925,47.445735,41.105813,18.113491,50.000000,1.134898e3
0.094000,0.011241,183.037511,210.242672,0.332108,33.829908,36.965375,2312.575238,66.573630,100.182725,0.009148,72.182487,43.532211,2240.290635,21.018585,49.588724,2619.436013,21.888430,72.642410,183.690322,344.861095,94.599103,77.295969,2.963474,2.537046,1.158247,2.881190,22.210000,0.817524,31.632211,46.088724,47.445735,41.105813,18.113491,50.000000,4.356364e2
0.095000,0.011485,144.400395,212.665950,0.437536,34.312789,37.533704,2310.920744,65.825232,100.010225,0.008443,72.119170,44.150927,2238.805340,20.757578,51.053116,2617.849276,21.647768,72.660802,185.543579,344.865462,94.597365,77.298397,2.995000,2.564036,1.170569,2.911841,22.210000,0.652074,32.250927,47.553116,47.445735,41.105813,18.113491,50.000000,3.720529e2
0.096000,0.011169,192.498142,207.746943,0.446784,33.806792,37.385143,2309.201729,65.248629,99.846889,0.006664,72.083931,43.378564,2237.383541,20.659270,51.224684,2615.961718,22.003328,72.687500,183.638303,344.896979,94.586743,77.297293,3.026526,2.591026,1.182891,2.942492,22.210000,0.480173,31.478564,47.724684,47.445735,41.105813,18.113491,50.000000,6.730574e2
0.097000,0.010706,180.518253,203.048151,0.452042,34.177561,37.326640,2308.128104,65.765695,99.716132,0.003506,72.020107,45.057081,2235.817318,20.453734,48.445908,2614.929580,22.188815,72.690820,185.270630,345.123705,94.610674,77.281093,3.058053,2.618016,1.195213,2.973143,22.210000,0.372810,33.157081,44.945908,47.445735,41.105813,18.113491,50.000000,4.163901e2
0.098000,0.012907,177.648227,250.132074,0.395494,33.896224,37.115751,2306.893689,66.298266,99.541328,0.000695,71.961245,45.029582,2234.817803,21.092735,50.072495,2612.602954,21.469547,72.719147,185.086209,345.114677,94.582596,77.308235,3.089579,2.645006,1.207534,3.003794,22.210000,0.249369,33.129582,46.572495,47.445735,41.105813,18.113491,50.000000,1.218929e3
0.099000,0.012187,181.075564,268.561211,0.419331,34.027313,37.559444,2305.009448,65.268221,99.415894,0.002827,71.910692,45.135288,2232.973847,21.122678,49.460274,2611.039849,21.627046,72.750544,182.332892,345.237520,94.615946,77.307157,3.121105,2.671995,1.219856,3.034445,22.210000,0.060945,33.235288,45.960274,47.445735,41.105813,18.113491,50.000000,3.268196e2
0.100000,0.012556,169.987765,243.898063,0.465737,34.243378,36.944813,2304.374186,66.597408,99.253211,0.000833,71.851964,44.221303,2231.599815,21.279611,49.937101,2609.887098,21.503372,72.743726,180.854106,344.861934,94.574161,77.286297,3.152632,2.698985,1.232178,3.065096,22.210000,0.000000,32.321303,46.437101,47.445735,41.105813,18.113491,50.000000,2.136512e2
0.101000,0.015724,153.460044,230.371703,0.371012,33.931158,37.285117,2302.489082,66.403200,99.114318,-0.002130,71.818507,44.875784,2230.423997,21.188159,49.188536,2608.074006,21.691520,72.769395,182.747168,344.876145,94.588905,77.296925,3.184158,2.725975,1.244500,3.095747,22.210000,0.000000,32.975784,45.688536,47.445735,41.105813,18.113491,50.000000,3.634846e2
0.102000,0.013421,176.708640,215.486296,0.458477,34.443528,37.268011,2301.126525,65.471973,98.994358,-0.002845,71.759098,44.531948,2229.473759,21.471504,49.182542,2606.417954,21.652602,72.784343,182.141238,345.712332,94.613708,77.295717,3.215684,2.752965,1.256821,3.126398,22.210000,0.000000,32.631948,45.682542,47.445735,41.105813,18.113491,50.000000,3.110357e2
0.103000,0.013232,194.617880,216.160947,0.534625,34.334508,37.270811,2300.501299,64.873567,98.848052,0.000862,71.720527,43.741690,2228.002592,21.156959,49.810131,2604.931309,21.403200,72.811292,182.999967,345.014342,94.603163,77.291073,3.247210,2.779955,1.269143,3.157049,22.210000,0.000000,31.841690,46.310131,47.445735,41.105813,18.113491,50.000000,1.549124e2
0.104000,0.015271,199.875265,234.458157,0.479145,34.424994,36.998103,2299.139404,65.404833,98.726283,0.001399,71.643743,44.101859,2226.644281,20.792367,47.156149,2603.487981,21.629345,72.836480,183.129155,345.301576,94.608206,77.278932,3.278737,2.806945,1.281465,3.187700,22.210000,0.000000,32.201859,43.656149,47.445735,41.105813,18.113491,50.000000,4.528315e2
0.105000,0.014848,185.168295,250.440426,0.471725,34.334183,37.204730,2297.365458,65.362622,98.609932,-0.000273,71.609691,44.206378,2226.028112,20.870643,50.318546,2602.565167,20.915697,72.845876,181.486389,345.292857,94.599775,77.305230,3.310263,2.833935,1.293787,3.218351,22.210000,0.000000,32.306378,46.818546,47.445735,41.105813,18.113491,50.000000,1.238446e3
0.106000,0.014478,179.184469,222.170253,0.542051,34.078584,36.755422,2296.409380,65.543797,98.469889,-0.001470,71.559263,44.646237,2224.374969,20.809376,49.396051,2600.543908,21.587392,72.845163,180.481208,345.306308,94.608807,77.305907,3.341789,2.860924,1.306109,3.249002,22.210000,0.000000,32.746237,45.896051,47.445735,41.105813,18.113491,50.000000,1.013952e3
0.107000,0.015472,192.611287,239.710139,0.419811,34.277661,37.244916,2295.097038,65.745210,98.347036,-0.002895,71.533432,42.014498,2223.215103,20.795281,46.470779,2599.701078,21.404259,72.870213,181.371861,345.260714,94.606240,77.286898,3.373316,2.887914,1.318430,3.279653,22.210000,0.000000,30.114498,42.970779,47.445735,41.105813,18.113491,50.000000,2.424858e2
0.108000,0.011943,164.136250,283.122583,0.484692,34.550158,37.537347,2293.763717,64.763739,98.232276,0.001557,71.493029,43.909043,2222.574106,20.097022,49.646079,2598.112251,20.585925,72.897401,183.113211,345.275287,94.603011,77.294141,3.404842,2.914904,1.330752,3.310304,22.210000,0.000000,32.009043,46.146079,47.445735,41.105813,18.113491,50.000000,1.486026e3
0.109000,0.014803,212.446858,244.470086,0.516383,34.319669,36.707984,2292.722239,65.396206,98.116459,-0.002409,71.449138,44.925977,2220.996093,20.399818,51.009912,2597.149446,21.137781,72.882926,182.361324,345.669692,94.610059,77.303575,3.436368,2.941894,1.343074,3.340955,22.210000,0.000000,33.025977,47.509912,47.445735,41.105813,18.113491,50.000000,8.996899e2
0.110000,0.012165,168.230610,235.815148,0.544570,34.395962,37.401697,2292.009794,65.439491,98.010492,0.001516,71.382551,44.648108,2220.582188,20.977771,47.655137,2595.504660,21.714941,72.901574,182.681743,344.760244,94.598319,77.291136,3.467895,2.968884,1.355396,3.371606,22.210000,0.000000,32.748108,44.155137,47.445735,41.105813,18.113491,50.000000,1.137243e3
0.111000,0.012541,204.175006,237.220268,0.548941,34.400767,36.802902,2290.753845,66.190453,97.905258,-0.002659,71.364284,43.670743,2218.968957,21.015929,47.685095,2594.250693,21.126675,72.919445,180.731192,345.466308,94.618731,77.292762,3.499421,2.995874,1.367717,3.402257,22.210000,0.000000,31.770743,44.185095,47.445735,41.105813,18.113491,50.000000,1.161819e3
0.112000,0.014845,204.967548,272.747947,0.509184,34.355749,36.925960,2289.882535,65.445953,97.801642,-0.002026,71.325267,43.592698,2218.291747,20.811989,51.198296,2592.659553,21.070916,72.933032,182.363756,345.307611,94.602231,77.294390,3.530947,3.022864,1.380039,3.432908,22.210000,0.000000,31.692698,47.698296,47.445735,41.105813,18.113491,50.000000,5.518554e2
0.113000,0.016787,199.295733,234.460684,0.504986,34.280424,37.265630,2289.121275,65.002846,97.690525,-0.002375,71.296409,45.009837,2217.680296,20.607990,50.267894,2592.407510,21.729887,72.958520,181.935573,345.003243,94.609757,77.311958,3.562474,3.049853,1.392361,3.463559,22.210000,0.000000,33.109837,46.767894,47.445735,41.105813,18.113491,50.000000,1.528684e3
0.114000,0.011282,197.847063,256.420980,0.516034,34.591146,36.686975,2287.895669,65.657985,97.582785,-0.000997,71.228637,43.511517,2216.256263,20.787558,49.987406,2590.977100,21.712149,72.961365,181.857701,344.871155,94.602246,77.291404,3.594000,3.076843,1.404683,3.494210,22.210000,0.000000,31.611517,46.487406,47.445735,41.105813,18.113491,50.000000,6.098610e2
0.115000,0.011640,193.309038,230.691335,0.522017,34.304481,37.204310,2286.541502,65.208251,97.499329,0.001418,71.202790,43.690981,2215.239554,20.542868,48.464050,2590.048083,21.882090,72.957455,181.088276,345.429780,94.600636,77.298664,3.625526,3.103833,1.417005,3.524860,22.210000,0.000000,31.790981,44.964050,47.445735,41.105813,18.113491,50.000000,4.691281e2
0.116000,0.015576,214.369157,269.334248,0.552621,34.644815,37.052374,2285.377993,65.450483,97.381018,-0.000922,71.169912,43.147303,2214.075080,20.537082,47.786660,2588.589687,21.274455,72.983346,180.880962,344.999207,94.605865,77.319678,3.657053,3.130823,1.429326,3.555511,22.210000,0.000000,31.247303,44.286660,47.445735,41.105813,18.113491,50.000000,7.853808e2
0.117000,0.012401,217.714921,220.412220,0.537534,34.627193,36.985842,2285.037851,64.681554,97.298752,-0.001907,71.130815,42.472193,2213.378847,20.516707,49.057213,2587.084768,21.143213,73.004757,181.345034,345.097486,94.598869,77.290381,3.688579,3.157813,1.441648,3.586162,22.210000,0.000000,30.572193,45.557213,47.445735,41.105813,18.113491,50.000000,7.301095e2
0.118000,0.013028,214.033830,261.987750,0.456444,34.271780,37.129367,2283.447200,64.198320,97.223412,-0.002227,71.106437,43.261407,2211.982576,20.237202,47.359858,2586.308575,21.381521,73.007880,182.586605,345.043781,94.580587,77.296711,3.720105,3.184803,1.453970,3.616813,22.210000,0.000000,31.361407,43.859858,47.445735,41.105813,18.113491,50.000000,5.140639e2
0.119000,0.013969,196.013382,264.123339,0.589038,34.197147,36.977906,2282.730261,64.297632,97.115875,-0.000873,71.057737,43.107064,2212.014401,19.979778,47.788956,2585.540039,20.585507,72.998463,181.264742,345.156640,94.601955,77.304607,3.751632,3.211793,1.466292,3.647464,22.210000,0.000000,31.207064,44.288956,47.445735,41.105813,18.113491,50.000000,7.252696e2
0.120000,0.015337,246.341080,294.881487,0.515004,35.019366,37.076118,2281.718863,64.776363,97.017038,0.001464,71.035598,43.599812,2211.094151,20.198024,47.449129,2584.361100,20.577847,73.022071,179.789781,345.154152,94.603912,77.300004,3.783158,3.238782,1.478613,3.678115,22.210000,0.000000,31.699812,43.949129,47.445735,41.105813,18.113491,50.000000,1.344520e2
0.121000,0.016044,231.704422,290.324693,0.614028,34.759406,37.128703,2281.337607,65.431366,96.947777,0.000693,71.001026,44.333990,2210.156715,20.297792,48.428361,2583.246484,20.610784,73.024711,178.269055,344.755432,94.617395,77.288842,3.814684,3.265772,1.490935,3.708766,22.210000,0.000000,32.433990,44.928361,47.445735,41.105813,18.113491,50.000000,2.500860e2
0.122000,0.017404,234.790908,274.515457,0.565800,34.434848,37.050397,2280.715184,64.559506,96.878983,-0.000476,70.964951,41.901011,2209.226798,20.951677,46.822936,2581.776150,20.974600,73.032028,180.262342,345.078854,94.593341,77.307057,3.846210,3.292762,1.503257,3.739417,22.210000,0.000000,30.001011,43.322936,47.445735,41.105813,18.113491,50.000000,4.978493e2
0.123000,0.015927,194.288039,293.516281,0.500005,34.464744,36.965292,2280.186813,63.957663,96.771563,0.000667,70.928202,41.898806,2208.930608,20.013187,49.719639,2581.924845,20.593737,73.040507,181.273785,345.043713,94.602689,77.300588,3.877737,3.319752,1.515579,3.770068,22.210000,0.000000,29.998806,46.219639,47.445735,41.105813,18.113491,50.000000,1.002179e3
0.124000,0.015328,192.883315,283.389663,0.596332,34.873472,36.998214,2278.570249,64.422677,96.696380,-0.001669,70.911798,42.927452,2207.512579,19.555334,48.200807,2580.861454,20.967317,73.066915,181.405611,344.970154,94.596374,77.305370,3.909263,3.346742,1.527901,3.800719,22.210000,0.000000,31.027452,44.700807,47.445735,41.105813,18.113491,50.000000,1.173003e3
0.125000,0.015718,241.264235,246.198103,0.534468,35.073830,36.854335,2277.994793,65.251414,96.644330,0.000324,70.886575,41.573874,2207.084063,19.980558,48.364508,2579.674425,20.966204,73.066316,178.471506,344.975442,94.595336,77.297343,3.940789,3.373732,1.540222,3.831370,22.210000,0.000000,29.673874,44.864508,47.445735,41.105813,18.113491,50.000000,2.870727e2
0.126000,0.016009,224.118299,250.004102,0.594100,34.683199,36.868073,2277.293802,63.740750,96.556314,0.000857,70.833411,42.431164,2206.168059,19.344215,47.316477,2579.142888,20.593475,73.094569,184.079816,345.378120,94.590510,77.302443,3.972316,3.400722,1.552544,3.862021,22.210000,0.000000,30.531164,43.816477,47.445735,41.105813,18.113491,50.000000,5.526301e2
0.127000,0.016315,224.133008,274.870160,0.654917,34.725139,36.744253,2276.786582,64.687527,96.493201,-0.000761,70.813377,42.095717,2205.407523,19.522419,47.145647,2577.937915,20.473693,73.087965,181.085968,344.897816,94.612836,77.286608,4.003842,3.427711,1.564866,3.892672,22.210000,0.000000,30.195717,43.645647,47.445735,41.105813,18.113491,50.000000,5.442780e2
0.128000,0.016748,233.995862,300.858776,0.596605,34.813876,37.447543,2276.207422,64.388625,96.415899,-0.000120,70.797292,42.157603,2205.116610,19.571712,45.954960,2577.444169,20.547445,73.091953,181.101066,344.852362,94.593250,77.295775,4.035368,3.454701,1.577188,3.923323,22.210000,0.000000,30.257603,42.454960,47.445735,41.105813,18.113491,50.000000,3.531435e2
0.129000,0.016221,210.394360,286.032451,0.498852,34.570915,36.792572,2275.281081,64.140902,96.355292,0.000387,70.766156,41.212354,2204.731414,19.477907,47.835268,2577.235182,19.910870,73.072716,184.231272,345.361055,94.602690,77.285882,4.066895,3.481691,1.589509,3.953974,22.210000,0.000000,29.312354,44.335268,47.445735,41.105813,18.113491,50.000000,7.818071e2
0.130000,0.017245,200.016003,276.453684,0.591346,34.614289,37.213851,2274.638529,64.241230,96.282280,-0.003328,70.730834,42.854740,2203.376597,19.034674,45.875303,2575.688826,20.650055,73.106346,180.233357,344.742704,94.602093,77.292867,4.098421,3.508681,1.601831,3.984625,22.210000,0.000000,30.954740,42.375303,47.445735,41.105813,18.113491,50.000000,5.806913e2
0.131000,0.016333,213.548290,340.184977,0.603774,34.564311,36.736452,2274.000301,63.986455,96.237739,-0.000057,70.722355,41.677295,2202.886320,19.566570,47.167160,2575.082184,19.986865,73.108607,180.716294,344.516109,94.592397,77.302667,4.129947,3.535671,1.614153,4.015276,22.210000,0.000000,29.777295,43.667160,47.445735,41.105813,18.113491,50.000000,7.196432e2
0.132000,0.017198,225.678722,281.288827,0.565823,34.634883,36.744818,2273.404218,64.173469,96.152588,0.002710,70.681502,42.270767,2202.073064,19.291143,47.815394,2574.099682,20.356426,73.105023,180.040684,344.999176,94.604540,77.291219,4.161474,3.562661,1.626475,4.045927,22.210000,0.000000,30.370767,44.315394,47.445735,41.105813,18.113491,50.000000,3.098637e2
0.133000,0.015153,229.094798,277.827736,0.607182,35.050763,36.733628,2272.269825,64.599117,96.087701,-0.000818,70.649360,42.233125,2201.882778,19.347826,45.897197,2572.909944,20.329255,73.142130,180.610312,344.911824,94.589458,77.304461,4.193000,3.589651,1.638797,4.076578,22.210000,0.000000,30.333125,42.397197,47.445735,41.105813,18.113491,50.000000,4.830453e2
0.134000,0.015110,252.484019,265.864204,0.607537,34.826798,37.037627,2272.429509,63.560276,96.033986,0.002268,70.636755,42.155171,2201.431638,19.721981,45.517077,2572.896859,20.049193,73.125452,181.385774,344.972066,94.608090,77.288331,4.224526,3.616640,1.651118,4.107229,22.210000,0.000000,30.255171,42.017077,47.445735,41.105813,18.113491,50.000000,7.459361e2
0.135000,0.017181,252.533884,291.460731,0.596576,34.383272,36.731431,2271.809862,64.853811,95.972336,0.001079,70.614648,42.631850,2200.751896,19.788111,46.774676,2572.135667,19.602905,73.141102,180.173700,345.098985,94.591373,77.318765,4.256053,3.643630,1.663440,4.137880,22.210000,0.000000,30.731850,43.274676,47.445735,41.105813,18.113491,50.000000,5.587072e2
0.136000,0.016678,239.931894,268.679816,0.553987,34.538904,36.989815,2271.337593,63.776585,95.923647,-0.001678,70.593981,42.256310,2200.171654,19.716493,47.757631,2571.404609,19.894563,73.134931,182.832480,344.411282,94.610244,77.301702,4.287579,3.670620,1.675762,4.168531,22.210000,0.000000,30.356310,44.257631,47.445735,41.105813,18.113491,50.000000,3.708973e2
0.137000,0.018515,243.365549,331.583959,0.609457,34.711467,36.677363,2270.743183,64.625472,95.868823,-0.004992,70.575639,40.622021,2199.115415,19.795217,46.552417,2570.882569,20.366607,73.152844,180.270155,344.627602,94.575641,77.303079,4.319105,3.697610,1.688084,4.199182,22.210000,0.000000,28.722021,43.052417,47.445735,41.105813,18.113491,50.000000,6.841549e2
0.138000,0.015604,255.522348,306.235662,0.592673,34.521721,36.968416,2270.355870,63.197344,95.818767,0.002346,70.540513,40.327396,2198.514994,18.915913,46.248303,2569.842186,20.295901,73.141485,181.789783,344.467470,94.598501,77.288833,4.350631,3.724600,1.700405,4.229833,22.210000,0.000000,28.427396,42.748303,47.445735,41.105813,18.113491,50.000000,8.736301e2
0.139000,0.017658,269.089791,304.697422,0.683324,34.990293,36.727795,2269.298596,64.289053,95.764368,-0.000754,70.539540,40.969037,2198.103415,18.817371,45.941388,2569.957983,20.107566,73.137239,180.596160,344.450161,94.599762,77.314902,4.382158,3.751590,1.712727,4.260484,22.210000,0.000000,29.069037,42.441388,47.445735,41.105813,18.113491,50.000000,5.772888e2
0.140000,0.015188,240.755379,307.031742,0.661096,34.332338,37.130620,2269.098562,63.697466,95.706523,0.000316,70.493608,40.136204,2198.199459,18.494173,46.731977,2569.315112,19.662656,73.165374,182.551618,344.893530,94.610362,77.317224,4.413684,3.778579,1.725049,4.291135,22.210000,0.000000,28.236204,43.231977,47.445735,41.105813,18.113491,50.000000,3.004784e2
0.141000,0.016707,253.206612,315.301120,0.655677,34.765097,36.831457,2267.987532,64.219459,95.686142,-0.001934,70.473612,41.421231,2197.626435,18.503188,47.713597,2568.393677,19.945170,73.151612,179.715402,344.716033,94.601237,77.311736,4.445210,3.805569,1.737371,4.321785,22.210000,0.000000,29.521231,44.213597,47.445735,41.105813,18.113491,50.000000,4.035168e2
0.142000,0.017529,263.130989,309.568056,0.696755,34.710497,36.795177,2267.786840,63.151883,95.624111,-0.001394,70.470624,40.417825,2196.723101,18.768575,46.974617,2567.368018,20.274747,73.171877,177.945423,344.436749,94.603326,77.284375,4.476737,3.832559,1.749693,4.352436,22.210000,0.000000,28.517825,43.474617,47.445735,41.105813,18.113491,50.000000,6.283280e2
0.143000,0.018965,227.216010,313.895052,0.714017,34.983264,37.146254,2267.332861,63.791627,95.561353,0.001245,70.445452,42.717391,2196.104674,18.667865,47.614018,2567.021543,19.902754,73.181748,179.651898,344.373788,94.607566,77.301079,4.508263,3.859549,1.762014,4.383087,22.210000,0.000000,30.817391,44.114018,47.445735,41.105813,18.113491,50.000000,2.886456e2
0.144000,0.017527,264.149176,330.344605,0.637151,34.806980,36.959669,2267.243244,63.935536,95.538745,0.001891,70.439236,41.913831,2196.715490,19.309385,45.729137,2566.626681,20.334173,73.167171,181.492580,344.646420,94.604894,77.297785,4.539789,3.886539,1.774336,4.413738,22.210000,0.000000,30.013831,42.229137,47.445735,41.105813,18.113491,50.000000,1.036028e3
0.145000,0.015729,276.617987,360.979218,0.695843,34.993962,36.569885,2266.657932,63.380510,95.487223,0.001556,70.412729,40.596517,2196.163663,19.324536,45.422819,2565.470664,19.763339,73.173406,181.279844,344.172300,94.606248,77.290432,4.571316,3.913529,1.786658,4.444389,22.210000,0.000000,28.696517,41.922819,47.445735,41.105813,18.113491,50.000000,8.219756e2
0.146000,0.017283,257.309942,297.861389,0.569782,34.770334,36.731016,2266.201547,63.423411,95.417685,0.001247,70.366947,40.367923,2195.396218,18.936214,45.781060,2565.516929,19.408539,73.177779,180.262164,344.471955,94.602565,77.304955,4.602842,3.940519,1.798980,4.475040,22.210000,0.000000,28.467923,42.281060,47.445735,41.105813,18.113491,50.000000,6.280775e2
