t_h,XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),XMV(12),deriv_norm
1.368000,0.249977,3672.733304,4502.510566,9.315391,25.839437,41.459605,2619.399272,62.550439,120.766751,0.252993,83.109884,50.027826,2550.352097,24.543828,46.405877,3008.692338,22.269443,67.945697,214.686553,337.224587,94.615037,77.287707,63.052630,53.979707,24.643558,61.301921,22.210000,31.499927,38.127826,42.905877,47.445735,41.105813,18.113491,50.000000,4.285327e2
1.369000,0.248966,3646.635659,4549.318095,9.332946,25.848123,41.556214,2618.572700,63.078556,120.771977,0.255467,83.093309,48.479087,2550.117660,24.991059,49.074700,3008.468407,21.666350,67.944631,216.023690,337.304880,94.600148,77.294535,63.052630,53.979707,24.643558,61.301921,22.210000,31.417270,36.579087,45.574700,47.445735,41.105813,18.113491,50.000000,7.805643e2
1.370000,0.251706,3690.362722,4479.427871,9.279224,26.159970,41.551626,2619.728265,62.964240,120.766293,0.252613,83.091543,47.785449,2550.272342,24.636375,48.112197,3008.843378,22.224228,67.958032,213.057249,337.412486,94.576043,77.302186,63.052630,53.979707,24.643558,61.301921,22.210000,31.532827,35.885449,44.612197,47.445735,41.105813,18.113491,50.000000,9.848689e2
1.371000,0.252908,3679.601991,4525.902392,9.308913,26.298894,41.675224,2619.136686,62.254345,120.775616,0.254281,83.080519,49.046893,2550.406320,24.016896,49.094043,3009.229188,22.319429,67.956274,216.823836,337.371603,94.598659,77.311597,63.052630,53.979707,24.643558,61.301921,22.210000,31.473669,37.146893,45.594043,47.445735,41.105813,18.113491,50.000000,6.136637e2
1.372000,0.250886,3688.040967,4481.804160,9.276699,26.178927,41.527319,2619.675677,62.995741,120.765886,0.256023,83.086100,50.353077,2550.085332,24.340713,48.627305,3008.467306,22.255782,67.950667,216.503760,337.596181,94.593933,77.293706,63.052630,53.979707,24.643558,61.301921,22.210000,31.527568,38.453077,45.127305,47.445735,41.105813,18.113491,50.000000,4.967504e2
1.373000,0.249951,3645.367151,4536.195674,9.337272,26.113986,41.758324,2619.423972,61.735305,120.763036,0.255430,83.084254,47.790745,2551.278474,25.100504,49.313873,3008.703483,22.303753,67.962783,213.925559,337.299768,94.597804,77.299450,63.052630,53.979707,24.643558,61.301921,22.210000,31.502397,35.890745,45.813873,47.445735,41.105813,18.113491,50.000000,8.374495e2
1.374000,0.250817,3643.268041,4504.139434,9.345317,26.425618,41.337030,2619.467113,62.519935,120.783022,0.255507,83.100906,47.458186,2550.567798,24.354046,48.743070,3008.454182,22.797747,67.963146,215.524843,337.704160,94.616208,77.299767,63.052630,53.979707,24.643558,61.301921,22.210000,31.506711,35.558186,45.243070,47.445735,41.105813,18.113491,50.000000,9.025944e2
1.375000,0.249395,3683.431138,4508.697940,9.305523,26.041526,41.332591,2619.371869,62.396470,120.771745,0.254998,83.072058,47.458009,2550.854557,24.071640,48.494428,3008.621887,22.753246,67.941895,216.239769,337.437336,94.605084,77.295595,63.052630,53.979707,24.643558,61.301921,22.210000,31.497187,35.558009,44.994428,47.445735,41.105813,18.113491,50.000000,6.108441e2
1.376000,0.251199,3677.543943,4496.933692,9.472578,26.272988,41.555248,2619.622040,62.911800,120.775172,0.255666,83.083483,48.879477,2550.194611,23.918401,48.172611,3009.252931,22.606631,67.950373,215.600440,337.310641,94.590368,77.297870,63.052630,53.979707,24.643558,61.301921,22.210000,31.522204,36.979477,44.672611,47.445735,41.105813,18.113491,50.000000,2.982986e2
1.377000,0.250941,3681.293954,4525.909190,9.351167,26.437002,41.605361,2619.190409,62.112780,120.769210,0.256157,83.061182,47.811810,2551.165688,24.313102,48.378648,3008.585001,22.407142,67.949932,214.286883,337.140738,94.587999,77.307530,63.052630,53.979707,24.643558,61.301921,22.210000,31.479041,35.911810,44.878648,47.445735,41.105813,18.113491,50.000000,5.818963e2
1.378000,0.249333,3660.368673,4476.686935,9.395980,26.250540,41.712399,2619.462684,63.046306,120.769817,0.254542,83.071082,48.347345,2550.940482,23.996252,48.707616,3008.450359,22.388098,67.951631,216.431082,337.344573,94.593913,77.295513,63.052630,53.979707,24.643558,61.301921,22.210000,31.506268,36.447345,45.207616,47.445735,41.105813,18.113491,50.000000,2.623678e2
1.379000,0.253087,3688.455598,4516.329425,9.411704,26.038725,41.265767,2619.408873,62.259226,120.772899,0.256551,83.079246,47.583845,2551.216246,24.100009,46.744606,3008.561774,22.574172,67.946057,215.818212,337.747225,94.604049,77.292756,63.052630,53.979707,24.643558,61.301921,22.210000,31.500887,35.683845,43.244606,47.445735,41.105813,18.113491,50.000000,1.589874e2
1.380000,0.252117,3659.242231,4525.899161,9.303026,26.316415,41.335074,2619.515466,62.798445,120.754430,0.256962,83.061507,48.613648,2550.957788,23.938931,48.089795,3008.654949,21.893943,67.944267,216.580287,337.763679,94.574343,77.280197,63.052630,53.979707,24.643558,61.301921,22.210000,31.511547,36.713648,44.589795,47.445735,41.105813,18.113491,50.000000,9.270733e2
1.381000,0.248335,3682.416070,4496.458644,9.374634,26.204898,41.310186,2620.253263,62.210813,120.760319,0.256050,83.063880,48.530971,2550.352584,24.279026,49.338836,3009.053805,22.141017,67.947162,215.950355,337.815098,94.600733,77.298773,63.052630,53.979707,24.643558,61.301921,22.210000,31.585326,36.630971,45.838836,47.445735,41.105813,18.113491,50.000000,3.710932e2
1.382000,0.249653,3669.664617,4485.070373,9.281214,26.018764,41.840944,2619.706663,62.043226,120.776529,0.257627,83.072248,47.426190,2550.466980,24.529960,50.077795,3009.197247,22.598215,67.935979,212.309230,337.716023,94.599157,77.299422,63.052630,53.979707,24.643558,61.301921,22.210000,31.530666,35.526190,46.577795,47.445735,41.105813,18.113491,50.000000,7.544335e2
1.383000,0.250784,3676.675370,4526.796847,9.427455,26.280609,41.476529,2619.853219,62.342558,120.758993,0.255997,83.042574,46.397285,2551.188037,23.838426,47.891668,3010.001268,22.961620,67.941274,215.542273,337.089204,94.595552,77.293082,63.052630,53.979707,24.643558,61.301921,22.210000,31.545322,34.497285,44.391668,47.445735,41.105813,18.113491,50.000000,7.465137e2
1.384000,0.251240,3633.135831,4524.700568,9.368045,26.311636,41.286354,2619.369015,63.655676,120.773646,0.257008,83.080757,48.542179,2551.198184,23.500511,48.376124,3009.084763,22.516042,67.943613,214.834800,337.556090,94.605856,77.310689,63.052630,53.979707,24.643558,61.301921,22.210000,31.496901,36.642179,44.876124,47.445735,41.105813,18.113491,50.000000,7.695539e2
1.385000,0.250534,3648.733499,4535.844035,9.357670,26.227740,41.290881,2619.626860,62.529437,120.786407,0.255340,83.052748,48.950103,2550.971116,23.901016,49.139868,3009.787293,22.427705,67.974344,215.466863,337.332328,94.596006,77.313181,63.052630,53.979707,24.643558,61.301921,22.210000,31.522686,37.050103,45.639868,47.445735,41.105813,18.113491,50.000000,7.220915e2
1.386000,0.250578,3689.155874,4507.289748,9.351018,26.340608,41.510306,2619.913068,62.510740,120.763236,0.256732,83.074462,49.707060,2550.967912,24.266637,48.779411,3008.858520,22.578529,67.955091,214.666666,337.229325,94.591940,77.311496,63.052630,53.979707,24.643558,61.301921,22.210000,31.551307,37.807060,45.279411,47.445735,41.105813,18.113491,50.000000,5.612970e2
1.387000,0.250885,3648.090455,4496.100207,9.402777,26.374576,41.543973,2619.501056,63.146447,120.760046,0.256108,83.061999,46.908843,2550.784695,24.762445,48.884872,3009.314430,22.724057,67.926620,215.418170,337.671221,94.589595,77.296571,63.052630,53.979707,24.643558,61.301921,22.210000,31.510106,35.008843,45.384872,47.445735,41.105813,18.113491,50.000000,6.614377e2
1.388000,0.253367,3653.224744,4471.337913,9.367634,26.249833,41.410581,2619.779374,62.983471,120.772821,0.256662,83.061195,48.654823,2550.897124,23.790610,49.044108,3009.072210,22.847687,67.959349,214.957676,337.278665,94.594908,77.319344,63.052630,53.979707,24.643558,61.301921,22.210000,31.537937,36.754823,45.544108,47.445735,41.105813,18.113491,50.000000,1.109250e3
1.389000,0.250338,3670.246240,4512.065364,9.300277,26.291459,41.129980,2620.010260,63.068638,120.747450,0.253923,83.058077,49.043190,2550.902506,24.164540,47.843074,3009.645003,22.537471,67.943828,216.270606,337.476755,94.603818,77.300753,63.052630,53.979707,24.643558,61.301921,22.210000,31.561026,37.143190,44.343074,47.445735,41.105813,18.113491,50.000000,3.520869e2
1.390000,0.250908,3700.842443,4477.345061,9.305392,25.805888,41.562657,2619.784648,62.948865,120.769921,0.256398,83.058402,50.157916,2551.544660,24.681098,46.893136,3009.293511,22.504334,67.921860,215.433951,337.671811,94.582262,77.291734,63.052630,53.979707,24.643558,61.301921,22.210000,31.538465,38.257916,43.393136,47.445735,41.105813,18.113491,50.000000,5.646505e2
1.391000,0.250991,3620.700853,4512.239505,9.387669,26.315959,41.468367,2620.173044,62.671001,120.766133,0.253816,83.068269,48.092792,2551.517201,25.191689,50.794313,3009.839513,21.950024,67.934391,214.280468,337.286390,94.576176,77.293225,63.052630,53.979707,24.643558,61.301921,22.210000,31.577304,36.192792,47.294313,47.445735,41.105813,18.113491,50.000000,7.618447e2
1.392000,0.251300,3683.508970,4497.811194,9.351794,26.140825,41.496098,2619.862560,61.781954,120.752058,0.253518,83.053550,48.944686,2551.295140,24.502780,46.123973,3009.805409,22.777467,67.932069,214.644924,337.539921,94.591500,77.306164,63.052630,53.979707,24.643558,61.301921,22.210000,31.546256,37.044686,42.623973,47.445735,41.105813,18.113491,50.000000,1.624739e3
1.393000,0.250146,3656.954294,4469.122630,9.352454,26.205689,41.665355,2620.220288,62.828564,120.763598,0.255224,83.060258,49.812693,2551.674629,24.455134,50.466100,3009.202329,21.923438,67.945352,213.763341,337.257704,94.584169,77.281488,63.052630,53.979707,24.643558,61.301921,22.210000,31.582029,37.912693,46.966100,47.445735,41.105813,18.113491,50.000000,1.597149e3
1.394000,0.250643,3668.724324,4527.236312,9.344337,26.020882,41.786533,2619.930883,62.357730,120.746722,0.257838,83.064218,48.783423,2551.011202,24.778499,48.436923,3009.881628,22.949491,67.955817,214.614235,337.249947,94.580123,77.290135,63.052630,53.979707,24.643558,61.301921,22.210000,31.553088,36.883423,44.936923,47.445735,41.105813,18.113491,50.000000,1.442635e3
1.395000,0.251102,3666.506562,4487.214740,9.332131,25.906522,41.459038,2619.773992,62.916330,120.777364,0.254296,83.041382,46.952084,2551.886015,24.663287,47.610096,3009.766949,22.607881,67.924271,213.281308,337.136811,94.585297,77.283043,63.052630,53.979707,24.643558,61.301921,22.210000,31.537399,35.052084,44.110096,47.445735,41.105813,18.113491,50.000000,3.342748e2
1.396000,0.249837,3669.988508,4538.120414,9.370523,25.986915,41.121872,2620.825358,62.551230,120.751456,0.255150,83.057675,47.419858,2551.788870,24.052067,47.586492,3009.467566,22.103251,67.930977,216.201893,337.142960,94.605630,77.281148,63.052630,53.979707,24.643558,61.301921,22.210000,31.642536,35.519858,44.086492,47.445735,41.105813,18.113491,50.000000,1.077062e3
1.397000,0.251159,3662.857660,4539.015834,9.364201,26.180533,41.635047,2619.957449,62.809286,120.764918,0.256009,83.038980,47.281132,2551.496522,23.969288,48.957004,3009.311728,22.192464,67.916825,218.309122,337.286954,94.597059,77.285388,63.052630,53.979707,24.643558,61.301921,22.210000,31.555745,35.381132,45.457004,47.445735,41.105813,18.113491,50.000000,2.983394e2
1.398000,0.250982,3664.801519,4524.963500,9.417852,26.399553,41.548776,2620.653768,62.737384,120.773703,0.257556,83.051138,48.624295,2551.469187,23.575693,50.316604,3009.345409,22.421593,67.943231,215.682596,337.580887,94.585523,77.306701,63.052630,53.979707,24.643558,61.301921,22.210000,31.625377,36.724295,46.816604,47.445735,41.105813,18.113491,50.000000,5.557965e2
1.399000,0.251217,3641.507585,4509.025912,9.286164,26.364280,41.303163,2620.084912,62.882369,120.773709,0.257652,83.050224,48.540680,2551.594491,24.064779,50.254867,3009.898271,22.826639,67.931359,214.753607,337.444709,94.586957,77.296024,63.052630,53.979707,24.643558,61.301921,22.210000,31.568491,36.640680,46.754867,47.445735,41.105813,18.113491,50.000000,9.671913e2
1.400000,0.248978,3648.663358,4526.265571,9.373823,25.990775,41.337782,2620.237244,61.791143,120.760898,0.258999,83.052177,49.121041,2551.443487,24.466022,50.370758,3009.805969,23.102933,67.932410,216.203194,337.494362,94.577300,77.304296,63.052630,53.979707,24.643558,61.301921,22.210000,31.583724,37.221041,46.870758,47.445735,41.105813,18.113491,50.000000,4.405752e2
1.401000,0.252177,3687.956338,4523.744975,9.335519,26.202232,41.672071,2619.784683,62.010570,120.751191,0.257232,83.043057,48.461193,2551.808451,24.473758,49.260367,3009.386787,23.321933,67.927144,214.965364,337.152928,94.612489,77.312452,63.052630,53.979707,24.643558,61.301921,22.210000,31.538468,36.561193,45.760367,47.445735,41.105813,18.113491,50.000000,4.154525e2
1.402000,0.250746,3679.716892,4580.335690,9.297882,25.902402,41.546644,2620.582293,61.848969,120.771946,0.259122,83.032515,48.213526,2551.217308,24.405265,48.813917,3009.994766,22.892605,67.919512,214.244611,337.234591,94.591298,77.295674,63.052630,53.979707,24.643558,61.301921,22.210000,31.618229,36.313526,45.313917,47.445735,41.105813,18.113491,50.000000,4.343513e2
1.403000,0.251027,3671.545639,4552.738800,9.225095,25.908588,41.265241,2620.397417,62.889600,120.768331,0.255968,83.044978,46.778468,2552.039603,24.150802,48.378385,3009.588247,22.951441,67.931129,215.811014,337.322724,94.606905,77.287813,63.052630,53.979707,24.643558,61.301921,22.210000,31.599742,34.878468,44.878385,47.445735,41.105813,18.113491,50.000000,4.405438e2
1.404000,0.249575,3648.683468,4500.397282,9.333766,26.405164,41.681458,2620.896115,61.565130,120.768098,0.256753,83.043937,49.257667,2551.429462,23.768014,46.988922,3009.639222,22.565674,67.919860,213.283174,337.250761,94.582593,77.288822,63.052630,53.979707,24.643558,61.301921,22.210000,31.649612,37.357667,43.488922,47.445735,41.105813,18.113491,50.000000,8.285104e2
1.405000,0.251901,3666.817879,4524.373634,9.378582,26.311478,41.765747,2620.744602,62.422392,120.757138,0.257007,83.055419,48.742210,2551.671576,24.349756,49.245991,3009.879642,21.998969,67.926893,216.542216,337.437747,94.584299,77.299637,63.052630,53.979707,24.643558,61.301921,22.210000,31.634460,36.842210,45.745991,47.445735,41.105813,18.113491,50.000000,9.249582e2
1.406000,0.249118,3637.636372,4527.730358,9.414231,26.137624,41.538085,2620.435011,62.008307,120.761435,0.256461,83.045263,49.318576,2551.720023,24.554946,49.749602,3010.360565,22.595497,67.923805,217.066653,337.693656,94.607960,77.281198,63.052630,53.979707,24.643558,61.301921,22.210000,31.603501,37.418576,46.249602,47.445735,41.105813,18.113491,50.000000,7.036366e2
1.407000,0.250338,3670.826447,4523.529953,9.345400,26.010896,41.437746,2620.435632,62.369717,120.766883,0.257032,83.029599,48.085311,2552.079220,24.688666,48.074234,3009.890226,22.712991,67.901116,215.542103,337.045652,94.609515,77.294440,63.052630,53.979707,24.643558,61.301921,22.210000,31.603563,36.185311,44.574234,47.445735,41.105813,18.113491,50.000000,6.012618e2
1.408000,0.250274,3642.075604,4480.834919,9.376776,26.248110,41.274034,2620.033406,63.553530,120.769460,0.259103,83.054267,49.137223,2551.718199,24.467444,48.820587,3009.997793,22.607797,67.909659,217.252086,337.110792,94.604900,77.310302,63.052630,53.979707,24.643558,61.301921,22.210000,31.563341,37.237223,45.320587,47.445735,41.105813,18.113491,50.000000,5.639418e2
1.409000,0.249639,3661.071343,4500.707756,9.363047,26.171229,41.276736,2620.298304,62.106596,120.775078,0.255804,83.025260,47.569965,2552.325212,24.478121,49.584818,3010.404211,22.577336,67.900205,215.980530,337.511010,94.590053,77.289721,63.052630,53.979707,24.643558,61.301921,22.210000,31.589830,35.669965,46.084818,47.445735,41.105813,18.113491,50.000000,3.189442e2
1.410000,0.251544,3621.501164,4530.210964,9.358901,25.894024,41.255510,2620.217941,62.075822,120.769712,0.257890,83.038372,47.475741,2551.661299,24.148563,49.954561,3009.947254,22.663994,67.913821,217.009382,337.260273,94.610912,77.293635,63.052630,53.979707,24.643558,61.301921,22.210000,31.581794,35.575741,46.454561,47.445735,41.105813,18.113491,50.000000,6.464342e2
1.411000,0.250703,3651.052567,4472.407044,9.369024,26.341138,42.069857,2621.160640,63.508046,120.779261,0.256720,83.029602,46.953279,2551.720862,23.857940,46.514666,3010.739324,22.863310,67.911006,216.424395,337.183312,94.593413,77.302981,63.052630,53.979707,24.643558,61.301921,22.210000,31.676064,35.053279,43.014666,47.445735,41.105813,18.113491,50.000000,4.056145e2
1.412000,0.250228,3661.413052,4538.358494,9.348106,26.226999,41.639726,2620.608442,62.950156,120.759677,0.254658,83.034780,49.094102,2552.368597,23.537880,47.872791,3010.118473,21.872487,67.912896,216.057052,337.494636,94.603496,77.308696,63.052630,53.979707,24.643558,61.301921,22.210000,31.620844,37.194102,44.372791,47.445735,41.105813,18.113491,50.000000,1.562558e3
1.413000,0.249631,3690.270119,4543.127815,9.400832,26.069870,41.245421,2621.132678,62.948999,120.746866,0.257728,83.029941,47.987960,2552.286265,24.229968,48.636066,3009.919599,22.051980,67.930793,215.437713,337.212142,94.617096,77.311719,63.052630,53.979707,24.643558,61.301921,22.210000,31.673268,36.087960,45.136066,47.445735,41.105813,18.113491,50.000000,8.784477e2
1.414000,0.253226,3667.311268,4477.777508,9.281891,26.184120,41.326559,2620.822379,62.551486,120.756798,0.260078,83.030983,50.725023,2551.939549,24.062043,46.387705,3010.782108,22.405360,67.905947,214.097086,337.150144,94.600152,77.282986,63.052630,53.979707,24.643558,61.301921,22.210000,31.642238,38.825023,42.887705,47.445735,41.105813,18.113491,50.000000,3.575913e2
1.415000,0.247323,3630.223999,4531.370071,9.345969,25.895709,41.692837,2620.742779,62.804450,120.775361,0.257903,83.024074,50.400628,2552.131866,24.837165,49.724939,3010.920738,21.981183,67.909172,216.168831,337.534247,94.608601,77.293436,63.052630,53.979707,24.643558,61.301921,22.210000,31.634278,38.500628,46.224939,47.445735,41.105813,18.113491,50.000000,1.333836e3
1.416000,0.251837,3706.695812,4518.968006,9.347756,26.115451,41.523959,2620.788618,63.254829,120.748560,0.256731,83.025052,49.102594,2552.418095,25.137711,48.249662,3010.383317,22.715038,67.901927,216.582233,337.575228,94.598381,77.314005,63.052630,53.979707,24.643558,61.301921,22.210000,31.638862,37.202594,44.749662,47.445735,41.105813,18.113491,50.000000,1.231479e3
1.417000,0.249479,3646.414208,4519.633812,9.441937,26.171518,41.678638,2620.532833,62.449486,120.752318,0.258472,83.019938,47.934011,2552.099787,24.931770,48.530299,3010.669942,22.476913,67.894306,214.875787,337.301530,94.595428,77.295631,63.052630,53.979707,24.643558,61.301921,22.210000,31.613283,36.034011,45.030299,47.445735,41.105813,18.113491,50.000000,4.275094e2
1.418000,0.250562,3667.066685,4568.429989,9.333201,26.384221,41.546171,2620.753817,61.935300,120.752589,0.254619,83.024555,48.994027,2551.654273,24.368015,48.164270,3010.899018,22.465584,67.916748,216.335651,337.533910,94.615681,77.309252,63.052630,53.979707,24.643558,61.301921,22.210000,31.635382,37.094027,44.664270,47.445735,41.105813,18.113491,50.000000,8.067987e2
1.419000,0.250998,3698.340744,4524.419037,9.376235,25.869458,41.566931,2620.724250,62.759128,120.765296,0.255817,83.014777,50.374082,2551.852622,24.638485,48.746495,3010.207238,22.443085,67.920407,215.893191,337.488247,94.605078,77.285805,63.052630,53.979707,24.643558,61.301921,22.210000,31.632425,38.474082,45.246495,47.445735,41.105813,18.113491,50.000000,1.538882e2
1.420000,0.250300,3687.923886,4488.663456,9.425726,26.339523,41.761424,2620.924156,62.467849,120.766376,0.256907,83.016527,49.160124,2552.258623,25.197827,47.882646,3010.443808,22.358670,67.906921,215.376496,336.976510,94.589555,77.296227,63.052630,53.979707,24.643558,61.301921,22.210000,31.652416,37.260124,44.382646,47.445735,41.105813,18.113491,50.000000,7.788993e2
1.421000,0.251581,3673.503609,4540.225746,9.386363,26.114747,41.728921,2621.235355,62.608348,120.761767,0.258186,83.015780,47.447131,2552.154327,24.639224,47.164340,3010.432107,22.442859,67.907120,214.319118,337.419031,94.605049,77.301457,63.052630,53.979707,24.643558,61.301921,22.210000,31.683535,35.547131,43.664340,47.445735,41.105813,18.113491,50.000000,3.333280e2
1.422000,0.251952,3674.767414,4516.168408,9.312832,26.121243,41.698232,2620.932787,61.727489,120.757399,0.259811,83.028487,49.337688,2552.334290,24.256654,49.177509,3011.076316,22.076618,67.911140,215.709241,337.242286,94.597500,77.312431,63.052630,53.979707,24.643558,61.301921,22.210000,31.653279,37.437688,45.677509,47.445735,41.105813,18.113491,50.000000,9.944140e2
1.423000,0.250927,3657.402802,4539.553940,9.309821,26.476045,41.689658,2621.088580,63.372128,120.779193,0.256517,83.020571,48.923292,2552.373713,24.275338,49.513540,3010.611168,22.351628,67.920131,215.628258,337.063211,94.612843,77.300088,63.052630,53.979707,24.643558,61.301921,22.210000,31.668858,37.023292,46.013540,47.445735,41.105813,18.113491,50.000000,7.714429e2
1.424000,0.251280,3673.882320,4511.049420,9.379370,26.529146,41.529072,2621.818357,62.695734,120.760316,0.257145,83.010504,47.504286,2552.608498,24.661886,47.746380,3010.480907,22.873419,67.911280,215.873248,337.431927,94.589349,77.303209,63.052630,53.979707,24.643558,61.301921,22.210000,31.741836,35.604286,44.246380,47.445735,41.105813,18.113491,50.000000,5.485948e2
1.425000,0.249414,3669.806976,4523.611108,9.371641,26.275940,41.840319,2621.403200,62.821897,120.754160,0.256984,83.029551,48.906377,2552.927938,24.011719,48.453682,3010.763083,22.378479,67.906884,215.903265,337.232689,94.606300,77.297133,63.052630,53.979707,24.643558,61.301921,22.210000,31.700320,37.006377,44.953682,47.445735,41.105813,18.113491,50.000000,7.148945e2
1.426000,0.251970,3699.635441,4498.118596,9.256137,26.346466,41.428180,2621.190171,62.456219,120.753265,0.256819,83.009745,47.499261,2552.788730,24.418407,47.698228,3010.846086,22.461207,67.897973,215.886230,337.142420,94.586188,77.293485,63.052630,53.979707,24.643558,61.301921,22.210000,31.679017,35.599261,44.198228,47.445735,41.105813,18.113491,50.000000,3.686008e2
1.427000,0.250885,3651.430214,4550.759385,9.371919,26.391049,41.296801,2621.274294,62.489358,120.760483,0.256608,83.013781,50.060841,2552.557028,23.947302,46.761568,3010.678089,22.023024,67.912649,216.143626,337.511523,94.591825,77.280080,63.052630,53.979707,24.643558,61.301921,22.210000,31.687429,38.160841,43.261568,47.445735,41.105813,18.113491,50.000000,5.402294e2
1.428000,0.253695,3647.253795,4577.720975,9.358051,26.271507,41.820569,2620.825338,62.811890,120.758566,0.254437,83.004670,49.372712,2552.638332,24.600088,48.930251,3011.384883,21.895542,67.908710,214.698993,337.101459,94.606024,77.294729,63.052630,53.979707,24.643558,61.301921,22.210000,31.642534,37.472712,45.430251,47.445735,41.105813,18.113491,50.000000,1.047309e3
1.429000,0.249939,3647.168686,4497.190865,9.253594,26.235629,41.273618,2621.144398,63.814497,120.760391,0.256434,82.985109,48.209805,2552.192281,24.557562,47.489255,3011.121915,22.354185,67.904522,216.472048,337.459978,94.601598,77.285244,63.052630,53.979707,24.643558,61.301921,22.210000,31.674440,36.309805,43.989255,47.445735,41.105813,18.113491,50.000000,7.897288e2
1.430000,0.250755,3665.237385,4535.356557,9.347611,25.949489,41.499159,2620.808367,62.887781,120.768740,0.259295,83.018027,47.362210,2552.229021,24.330394,49.701131,3010.695806,22.194867,67.907110,214.891525,337.553337,94.591359,77.309439,63.052630,53.979707,24.643558,61.301921,22.210000,31.640837,35.462210,46.201131,47.445735,41.105813,18.113491,50.000000,5.175201e2
1.431000,0.248079,3697.522392,4522.405549,9.229165,26.269523,41.400996,2621.703233,63.422374,120.736443,0.258791,82.996130,47.614507,2552.829389,23.994591,48.845650,3011.236022,22.650009,67.903982,216.032896,337.138299,94.608119,77.285125,63.052630,53.979707,24.643558,61.301921,22.210000,31.730323,35.714507,45.345650,47.445735,41.105813,18.113491,50.000000,9.602289e2
1.432000,0.251849,3686.086208,4486.525342,9.287317,26.249671,41.563666,2621.510027,63.308888,120.766305,0.253527,83.012169,48.746446,2552.871472,23.836793,49.199729,3011.483256,22.672060,67.883092,217.918663,337.368824,94.584691,77.280116,63.052630,53.979707,24.643558,61.301921,22.210000,31.711003,36.846446,45.699729,47.445735,41.105813,18.113491,50.000000,2.059923e2
1.433000,0.251604,3626.991333,4543.903435,9.261132,25.942353,41.311831,2621.812671,62.937943,120.761128,0.257649,82.998961,48.534055,2552.431952,24.065883,48.060398,3011.085269,22.515645,67.882717,216.269130,337.397085,94.583888,77.282223,63.052630,53.979707,24.643558,61.301921,22.210000,31.741267,36.634055,44.560398,47.445735,41.105813,18.113491,50.000000,4.787749e2
1.434000,0.252479,3660.300266,4546.727330,9.339671,26.403103,41.649550,2621.198293,62.700169,120.743725,0.257598,82.999365,46.756663,2553.094791,24.396730,49.712902,3011.480045,22.515072,67.890842,216.006577,337.578467,94.598522,77.299260,63.052630,53.979707,24.643558,61.301921,22.210000,31.679829,34.856663,46.212902,47.445735,41.105813,18.113491,50.000000,4.872802e2
1.435000,0.250013,3656.075508,4523.184525,9.361996,26.293104,41.270077,2621.552825,61.986198,120.776914,0.254213,82.986206,48.201603,2553.454880,23.538333,49.428991,3011.085350,22.777278,67.904739,215.158082,337.474399,94.591405,77.309038,63.052630,53.979707,24.643558,61.301921,22.210000,31.715283,36.301603,45.928991,47.445735,41.105813,18.113491,50.000000,8.486503e2
1.436000,0.250543,3682.379558,4523.462521,9.367170,26.270579,41.597758,2621.452289,62.186627,120.773482,0.259682,83.022341,48.650834,2553.003777,24.041217,47.482199,3011.332218,22.769677,67.902164,215.197450,337.243035,94.615351,77.309370,63.052630,53.979707,24.643558,61.301921,22.210000,31.705229,36.750834,43.982199,47.445735,41.105813,18.113491,50.000000,3.252336e2
1.437000,0.249607,3663.274917,4531.748818,9.294256,26.183278,41.957219,2621.590293,62.692110,120.746278,0.256247,82.990486,48.878038,2553.003111,23.961907,49.175384,3010.978533,22.140007,67.911594,215.293668,337.431986,94.583170,77.298069,63.052630,53.979707,24.643558,61.301921,22.210000,31.719029,36.978038,45.675384,47.445735,41.105813,18.113491,50.000000,9.224507e2
1.438000,0.249942,3684.824085,4488.230916,9.332316,26.691169,41.672361,2621.447269,63.393261,120.758090,0.260711,83.003571,49.665631,2552.949726,24.103971,47.788864,3011.451110,22.707201,67.890743,214.620817,337.001064,94.597677,77.292947,63.052630,53.979707,24.643558,61.301921,22.210000,31.704727,37.765631,44.288864,47.445735,41.105813,18.113491,50.000000,4.162596e2
1.439000,0.249485,3653.089561,4509.096314,9.370413,26.251162,41.537156,2620.808256,62.680709,120.771738,0.260629,82.984451,48.794498,2553.230677,24.559677,48.597777,3011.183489,22.494711,67.907459,214.652110,337.507095,94.591684,77.291817,63.052630,53.979707,24.643558,61.301921,22.210000,31.640826,36.894498,45.097777,47.445735,41.105813,18.113491,50.000000,5.525052e2
1.440000,0.249775,3636.133846,4534.532513,9.297609,26.319225,41.295329,2621.563019,62.945101,120.740057,0.260564,82.995904,49.047081,2552.727463,24.582657,47.886679,3011.608485,22.258699,67.879442,214.561738,337.506184,94.608002,77.302491,63.052630,53.979707,24.643558,61.301921,22.210000,31.716302,37.147081,44.386679,47.445735,41.105813,18.113491,50.000000,1.761275e2
